Route,Direction,Mean_Absolute_Error,Mean_Squared_Error,Root_Mean_Squared_Error,R2,MAE_Train,MPE
43,2,285.3479892704757,145055.95015165894,380.8621143559161,0.49610447545336145,281.8325755836078,-0.007862026953052515
25D,2,524.0204418235043,462568.9224073723,680.124196310771,0.2699115231395489,395.03179848608846,0.02140915069524544
59,1,109.55646277823452,31448.608972634684,177.33755657681394,0.4748455477453144,110.0770633661371,-0.031928016657589785
67X,2,460.5699109378207,405563.1472249423,636.8383996155872,0.49000365394138456,385.66851554956924,-0.002272933053626304
41B,1,441.95988064031303,342198.4718340539,584.9773259144785,0.40923826604259894,172.93663581672914,-0.002777302894598944
7D,1,269.2800056255162,106550.80739775587,326.4212116235032,-0.3119884235870223,225.33205325571836,-0.01635091872962871
39X,1,357.6699715382549,211498.51752684076,459.8896797350869,0.241886527710642,338.23360735650397,-0.008322470576404494
68X,2,362.34013001527666,183718.4023131338,428.62384711204976,0.4373073428177334,173.7231113530469,0.005368232767627056
120,2,153.74885615077272,45337.83842157359,212.92683818996042,0.4278689004076185,163.38796295915782,-0.01989612800352906
32,1,263.9995705437502,120400.16063970872,346.9872629358442,0.5745457469052393,258.0469155297297,-0.010446004882132145
27,1,520.8162914246514,498607.1999281031,706.121235998538,0.4924802117051792,507.2245805028106,-0.014327467452149249
33D,2,323.1746912535394,178423.42296798198,422.4019684707707,-1.296487619282864,198.43955259700195,-0.008828465406858381
65B,2,773.2966109724272,1067279.9945276286,1033.0924423920778,0.2986957857511926,750.0724880872782,-0.05777155772652466
151,2,350.5119798075701,214720.06831015748,463.3789683511299,0.45778945975804386,356.15179792635325,-0.009138234943916228
44,2,442.6314843928438,370647.5200728425,608.8082785843525,0.6259978945284113,430.29238408052,-0.008364175797101081
43,1,299.8227723680672,169117.12098175145,411.23852079024823,0.5164462929129656,299.6224834542214,-0.008834739841106849
25D,1,250.60890043124337,106266.81835170175,325.98591741316335,0.3240403445970821,266.9749285839108,-0.02350096584351469
67X,1,450.66273664677726,287996.7728515589,536.6533078734901,0.26661270683441984,401.66202545859454,0.004737724277959365
59,2,123.35729486719654,30593.25287871544,174.90927041959623,0.5097906634549609,130.4095766606822,-0.015606680198006267
41B,2,333.2449589081119,210377.06211626806,458.6687934842178,0.38424817909243425,342.55276149225006,-0.013738768958086458
7D,2,379.37584102017706,248501.32302748744,498.499070237335,-0.055545539252141785,401.4852577036873,-0.02921324578020939
41C,2,324.53439166957327,177103.29928406267,420.8364281809058,0.5628769962737825,321.2321595140526,-0.01512204427730432
27X,1,240.16832880532456,112828.02576960214,335.89883264102326,0.23159119793687533,120.97189827854254,-0.025186024768629117
41D,1,1186.4950664305848,1407770.5426641176,1186.4950664305848,nan,2.7284841053187847e-12,0.3114977858835875
270,1,214.39033127062083,135772.4742664964,368.4731662774053,0.2331040932345272,224.2603653263921,-0.018873774504229376
7B,1,265.46180890383647,102974.19996178428,320.8959332272447,0.20327257542369892,277.41890304031205,-0.002150252353970501
56A,2,299.198359194688,159546.88117818956,399.4331998947879,0.6641872294954678,315.6379063762943,-0.012168612099014832
26,1,239.33424581790638,102825.80963704795,320.66463733478304,0.5458127756902309,222.5812644074331,-0.010846307144619071
33,1,701.7865234839984,977502.9270077735,988.687476914608,0.4194406524126708,608.4136686528939,-0.017830796320110143
4,2,395.9967655470772,263442.3914129225,513.2663941979082,0.5827759573450715,403.4366798123868,-0.01508444096546283
33B,1,175.44898161738402,60756.26797488914,246.48786577616582,0.23560646852160883,167.98481315433605,-0.019202179620829915
42,1,308.7625943936111,177838.49536018184,421.7090174043968,0.49986516386738056,296.25626319209476,-0.006833159222636458
142,1,593.7243275949095,840088.5507038203,916.5634460875146,-3.9314283826844116,99.15277777778226,-0.09690490543554063
25B,2,359.3743341400509,239910.2665785931,489.80635620476903,0.5532389269581822,357.5458940899004,-0.01675779513227996
145,2,497.64543285805956,393543.3669362245,627.3303491273354,0.5589858375021792,490.14584831163825,-0.014981279470157398
150,2,248.57760140077554,115002.04748590298,339.1195179960938,0.40006476424079274,250.86076194405186,-0.015278492275962854
27X,2,366.5152690564518,202497.55977535073,449.9972886311102,0.3455120823934341,287.9402814929357,-0.018637751644698178
41C,1,364.6313544839033,273528.9873427101,522.9999878993403,0.5334576873517745,352.0919732415377,-0.0025199733093154543
41D,2,14.411294327046562,207.68540418076444,14.411294327046562,nan,1.1937117960769683e-12,-0.005492109118539086
270,2,208.8237634758664,81208.2623622307,284.9706342103177,0.09772646616649638,201.41536258167795,-0.04174990943059549
7B,2,575.3362232201629,440517.58992624504,663.714991488248,0.3452924762187717,534.079467050151,0.002830761646515572
46E,2,356.9933682341621,198865.0344552699,445.9428600788109,0.4542843359768338,330.86222926290986,-0.004032491294048728
56A,1,307.6362102557872,166599.6121251874,408.166157496169,0.633805483195566,309.275487926684,-0.018761302216480973
33E,1,258.5208855567671,133666.09653810496,365.6037425110757,-1.4941310830969954,8.900055295920798e-12,0.0393846565442973
4,1,510.438720703125,422021.39931413863,649.6317413074415,0.5110285868861302,453.3706081245144,-0.027713008282599642
26,2,244.7073795194818,106228.21284745005,325.9266985802943,0.5407844714737902,256.2876215554143,-0.03933157222891805
33,2,495.07557253207204,398918.4439204301,631.5999081067303,0.5753677190023239,417.58366019641954,-0.002581860197928919
33B,2,333.25386622562564,262842.4755090387,512.6816512310917,0.06783434533505994,319.36655780652086,-0.03471612767618001
142,2,352.21136265578997,203901.62348194353,451.55467385682493,0.35385721960703553,347.54749976536175,-0.008867394053599141
42,2,320.5348468652668,203930.97712518074,451.5871755543781,0.4598692990659322,323.4929106250138,-0.020788296060465835
145,1,402.05998031825357,271210.57139850577,520.7788123555966,0.5490348436535688,413.94954930418396,-0.010914266238932352
150,1,245.871994187864,111692.77314512631,334.2046874972377,0.4304471822379172,238.62201991264425,-0.03030335638057289
25B,1,284.25271693121203,148889.17342778607,385.861598799085,0.5606662407813348,277.4798937553019,-0.012774218240590551
220,2,353.33642793491714,224149.7123250464,473.44451874010156,0.44196584496907576,344.5074802463437,-0.006086308586995588
79,1,211.67756080652075,92455.81615128,304.065480038889,0.4923901938289045,214.07325644479798,-0.012303673112485387
29A,1,247.3858335546416,108510.06172540082,329.4086546000284,0.5291002946441927,237.9072080505322,-0.016502032508738516
45A,2,313.54961949127807,200211.70003134204,447.45022073001826,0.6162194663039255,290.7843313890782,-0.007690255742448601
15D,1,331.54891698091916,230878.27417185326,480.49794398296154,0.2839121238125185,274.77948559582467,-0.028692227191638865
84X,2,436.5502652938493,312998.83535702334,559.4629883710122,0.399477414601359,387.025373549894,-0.03976493424798153
15,1,628.1555441635895,569678.281682905,754.7703502939852,0.3837430020440823,628.6426015687423,-0.023506204107285076
31D,1,275.223174621598,111205.20927206113,333.4744507035901,0.19624354584133363,186.47985652851958,-0.065193904871556
41X,2,307.58962985284546,162433.86630976867,403.030850320132,0.31005456130907383,330.5868707368487,-0.024701581891670793
77A,1,426.4859132208123,294226.170200106,542.4261887115205,0.6452533683006478,433.7731222478029,-0.015722776318955915
76,2,249.44807321362407,111824.06238797768,334.4010502196093,0.5835825719558223,245.55396777381173,-0.019618412854351206
63,2,328.23639450925464,219053.9917386193,468.032041358943,0.24436397461131465,310.32729941008597,-0.032562200151913245
220,1,323.9237750414204,188944.18200855295,434.6771008559721,0.5400515042936213,336.40747920373184,-0.008508544870540261
79,2,273.19179481571354,125231.90573348467,353.8812028541283,0.37715089945000957,270.68099674867295,-0.0272444538439234
29A,2,240.6585554209352,99890.32224733921,316.05430268759073,0.5927776227627016,244.39575452178582,-0.020256242787233224
45A,1,262.80896899618483,123010.75784392594,350.72889507984075,0.6555935964818476,251.96430710996063,-0.007065026501482303
15D,2,487.9861256142148,449300.79500830604,670.2990340201201,-0.044627740652915415,292.4363383867577,-0.010829817118378996
84X,1,536.351634832535,434225.6172703417,658.9579783797611,0.20058262786253522,385.82930384979494,-0.015658945096237064
15,2,516.9087340693693,456293.9839876795,675.4953619290657,0.35961397789203353,523.7253518586518,-0.014771970391290272
31D,2,478.543366857358,354709.8179563307,595.5751992455115,-0.7056271881201754,311.00706243747777,0.05682951018223878
41X,1,486.45960544504726,483948.76920058747,695.6642647143717,-0.8664497493932912,303.7272525332161,-0.06294034799513244
77A,2,411.2787917629319,285378.1312874989,534.2079476079506,0.5840730809006615,392.97805216891913,-0.013201569706196998
76,1,356.9968260621589,223040.2391410138,472.2713617625081,0.5589368980953171,347.02467799846215,-0.02634465795658528
63,1,316.09901382199683,164118.44685997392,405.1153500670814,0.3253191726203938,323.5600263460767,-0.02207823841166061
13,1,481.97402482700096,440003.0412605428,663.3272505035073,0.3796494722929392,480.5389296737027,-0.005726558047694878
31B,1,245.62096231133165,108668.5854595087,329.6491854373505,0.18702205988223486,282.512525363946,-0.007066963752058581
114,2,231.77035365239624,92157.91397519874,303.57521963295807,0.49667814799508014,230.28385832313984,-0.039572895845628654
14,2,426.2849893912314,343985.6428191425,586.5028924218043,0.4521442771237546,432.60130351286466,-0.01393276412587978
66A,1,296.9162739616673,155342.7606507099,394.13545977329915,0.5627166295694577,334.8741223912581,-0.021087565958322556
27B,2,240.51780118139465,91431.72822745705,302.3767984278176,0.38126005966587007,253.72509035544942,-0.02398655638425166
70,2,465.89151385860765,399993.8830033707,632.4506961047405,0.5026324901029018,470.2285752252019,-0.009966917780172623
65,2,758.8011633758771,895904.7513017096,946.5224515571248,0.454831433216486,788.909192017019,-0.04603694899438915
25X,1,458.7039744049227,368454.3328377069,607.0043927664008,0.2035022085284759,322.0453987830137,-0.002517279038276626
44B,2,176.32090710226402,61951.87563002155,248.90133713988268,0.34442351635020696,189.75923065011366,-0.004051311730055599
15B,1,452.10888188960365,327799.5403357438,572.5378069051369,0.4207617284829348,447.0950867177517,-0.03689675290025408
33X,2,186.24945067676714,65924.91385739973,256.7584737791525,0.6536540608178198,193.73854004181518,-0.024912180425937076
54A,2,403.3685028470069,278074.38690869184,527.3275897472954,0.3657075991623697,416.47101680764246,-0.025934913847553136
38A,1,440.71850497867507,367265.2520617075,606.0241348838407,0.49907357408350284,427.51940211829134,-0.003397893325539058
13,2,468.43778378662785,384426.60224237747,620.0214530501162,0.46612966878400997,505.82536169849635,-0.007839091419783775
31B,2,280.09731693860505,126213.52556571088,355.2654297362901,0.489372436274333,272.5304970874781,-0.013598624499259152
14,1,467.4579140618025,397920.1374703079,630.809113338027,0.4669860362975654,461.38890516782857,-0.017173037723362865
114,1,225.26097451471426,103697.34868663906,322.02072710718335,0.461305957894935,215.7258239819896,-0.03394270940236476
66A,2,319.98804495664876,214632.80498234523,463.2847989977064,0.42917393217186106,357.1229518528619,-0.028122031750707835
27B,1,266.9124683457717,127924.5603952261,357.6654308082151,0.42782101781853443,267.6378983392399,-0.018905593556006826
70,1,465.10062502685344,333731.5674067315,577.6950470678553,0.5766825387651678,462.19796999847085,-0.02203454610991898
