date,timezone,temp,feels_like,wind_speed,wind_deg,weather_main,weather_description,rain
2018-07-29 08:00:00,3600,13.2,9.94,5.66,10,Drizzle,light intensity drizzle rain,0.4
2018-07-29 09:00:00,3600,13.26,9.59,6.69,360,Drizzle,light intensity drizzle rain,0.0
2018-07-29 10:00:00,3600,14.17,10.85,6.17,360,Clouds,broken clouds,0.0
2018-07-29 11:00:00,3600,14.3,11.38,5.66,330,Drizzle,light intensity drizzle rain,0.2
2018-07-29 12:00:00,3600,14.76,11.27,6.69,290,Clouds,broken clouds,0.0
2018-07-29 13:00:00,3600,15.23,12.27,6.17,280,Rain,light rain,0.6
2018-07-29 14:00:00,3600,16.98,15.32,4.12,270,Rain,proximity shower rain,0.4
2018-07-29 15:00:00,3600,16.2,12.6,5.66,280,Clouds,broken clouds,0.0
2018-07-29 16:00:00,3600,17.98,16.16,3.09,230,Clouds,broken clouds,0.0
2018-07-29 17:00:00,3600,17.87,15.68,3.09,230,Clouds,broken clouds,0.0
2018-07-29 18:00:00,3600,17.43,13.6,4.63,240,Clouds,broken clouds,0.0
2018-07-29 19:00:00,3600,16.3,13.14,3.6,240,Clouds,broken clouds,0.0
2018-07-29 20:00:00,3600,15.95,13.91,2.57,240,Clouds,broken clouds,0.0
2018-07-29 21:00:00,3600,15.05,12.21,3.09,240,Clouds,broken clouds,0.0
2018-07-29 22:00:00,3600,12.88,10.36,2.57,230,Clouds,scattered clouds,0.0
2018-07-29 23:00:00,3600,12.82,10.89,2.06,210,Clouds,broken clouds,0.0
2018-07-30 00:00:00,3600,13.2,11.25,2.57,190,Clouds,scattered clouds,0.0
2018-07-30 01:00:00,3600,13.18,10.86,3.09,200,Clouds,broken clouds,0.0
2018-07-30 02:00:00,3600,13.18,10.14,4.12,210,Clouds,broken clouds,0.0
2018-07-30 03:00:00,3600,13.38,10.0,4.6,210,Clouds,broken clouds,0.1
2018-07-30 04:00:00,3600,13.16,10.36,4.12,220,Clouds,broken clouds,0.0
2018-07-30 05:00:00,3600,12.74,9.83,4.12,220,Clouds,broken clouds,0.0
2018-07-30 06:00:00,3600,13.17,10.74,3.6,220,Rain,light intensity shower rain,0.0
2018-07-30 07:00:00,3600,14.08,11.63,3.6,210,Rain,light intensity shower rain,0.0
2018-07-30 08:00:00,3600,15.01,12.17,4.12,200,Clouds,broken clouds,0.1
2018-07-30 09:00:00,3600,15.05,12.22,4.12,170,Clouds,broken clouds,0.0
2018-07-30 10:00:00,3600,15.01,12.89,3.1,200,Clouds,broken clouds,0.0
2018-07-30 11:00:00,3600,16.3,13.93,3.6,160,Clouds,broken clouds,0.1
2018-07-30 12:00:00,3600,17.25,15.08,2.57,180,Clouds,broken clouds,0.0
2018-07-30 13:00:00,3600,18.14,15.18,3.6,220,Clouds,scattered clouds,0.0
2018-07-30 14:00:00,3600,19.08,16.04,3.09,220,Clouds,broken clouds,0.0
2018-07-30 15:00:00,3600,18.71,14.88,4.12,220,Clouds,broken clouds,0.0
2018-07-30 16:00:00,3600,16.12,14.9,3.09,210,Clouds,broken clouds,0.3
2018-07-30 17:00:00,3600,16.94,15.72,2.57,230,Clouds,broken clouds,0.0
2018-07-30 18:00:00,3600,15.38,12.41,4.12,230,Rain,light intensity shower rain,0.8
2018-07-30 19:00:00,3600,13.96,11.38,4.12,230,Rain,light intensity shower rain,0.8
2018-07-30 20:00:00,3600,13.34,11.98,2.57,200,Clouds,broken clouds,0.0
2018-07-30 21:00:00,3600,12.8,11.64,2.06,190,Clouds,scattered clouds,0.0
2018-07-30 22:00:00,3600,13.13,11.71,2.57,190,Clouds,broken clouds,0.0
2018-07-30 23:00:00,3600,13.08,10.98,3.09,190,Clouds,broken clouds,0.0
2018-07-31 00:00:00,3600,11.75,10.22,2.57,200,Clouds,broken clouds,0.0
2018-07-31 01:00:00,3600,11.75,9.68,2.57,220,Clouds,few clouds,0.0
2018-07-31 02:00:00,3600,11.25,9.63,2.06,200,Clear,sky is clear,0.1
2018-07-31 03:00:00,3600,11.21,9.23,2.57,200,Clouds,overcast clouds,0.0
2018-07-31 04:00:00,3600,12.03,9.66,3.09,210,Clouds,scattered clouds,0.0
2018-07-31 05:00:00,3600,12.04,8.68,4.12,190,Clouds,overcast clouds,0.0
2018-07-31 06:00:00,3600,12.6,9.06,4.63,190,Clouds,broken clouds,0.0
2018-07-31 07:00:00,3600,13.09,9.67,4.63,200,Clouds,broken clouds,0.0
2018-07-31 08:00:00,3600,14.03,10.49,5.14,210,Clouds,broken clouds,0.0
2018-07-31 09:00:00,3600,15.02,10.75,6.17,200,Clouds,broken clouds,0.0
2018-07-31 10:00:00,3600,16.0,10.73,7.2,210,Clouds,broken clouds,0.0
2018-07-31 11:00:00,3600,16.53,10.98,8.23,210,Clouds,broken clouds,0.0
2018-07-31 12:00:00,3600,18.36,13.42,7.2,210,Clouds,broken clouds,0.0
2018-07-31 13:00:00,3600,18.36,12.7,8.23,210,Clouds,broken clouds,0.0
2018-07-31 14:00:00,3600,18.3,14.05,6.69,220,Clouds,broken clouds,0.0
2018-07-31 15:00:00,3600,18.78,14.74,6.17,210,Clouds,broken clouds,0.0
2018-07-31 16:00:00,3600,18.36,14.77,6.17,210,Clouds,broken clouds,0.0
2018-07-31 17:00:00,3600,18.32,13.63,7.72,200,Clouds,broken clouds,0.0
2018-07-31 18:00:00,3600,17.91,15.26,4.63,200,Clouds,broken clouds,0.0
2018-07-31 19:00:00,3600,16.6,12.76,6.17,230,Rain,light rain,0.0
2018-07-31 20:00:00,3600,16.49,12.98,5.66,200,Clouds,broken clouds,0.0
2018-07-31 21:00:00,3600,15.55,13.15,4.12,200,Clouds,broken clouds,0.0
2018-07-31 22:00:00,3600,15.04,12.77,4.12,200,Clouds,broken clouds,0.0
2018-07-31 23:00:00,3600,14.56,11.88,4.12,200,Clouds,broken clouds,0.0
2018-08-01 00:00:00,3600,14.04,11.58,3.6,200,Clouds,scattered clouds,0.0
2018-08-01 01:00:00,3600,13.61,11.04,3.6,210,Clouds,scattered clouds,0.0
2018-08-01 02:00:00,3600,13.07,11.33,2.57,200,Clouds,few clouds,0.0
2018-08-01 03:00:00,3600,12.97,11.21,2.57,200,Clouds,few clouds,0.0
2018-08-01 04:00:00,3600,13.94,11.46,3.6,190,Clouds,scattered clouds,0.0
2018-08-01 05:00:00,3600,13.44,11.08,3.6,180,Clouds,scattered clouds,0.0
2018-08-01 06:00:00,3600,14.39,12.98,3.09,160,Clouds,broken clouds,0.0
2018-08-01 07:00:00,3600,15.83,14.17,3.6,170,Clouds,broken clouds,0.0
2018-08-01 08:00:00,3600,16.81,14.42,4.63,150,Clouds,broken clouds,0.0
2018-08-01 09:00:00,3600,17.76,15.4,4.63,140,Clouds,broken clouds,0.0
2018-08-01 10:00:00,3600,17.37,14.9,4.63,220,Rain,light intensity shower rain,0.0
2018-08-01 11:00:00,3600,16.0,14.75,3.6,190,Rain,light rain,0.0
2018-08-01 12:00:00,3600,15.49,15.14,2.57,200,Rain,moderate rain,2.0
2018-08-01 13:00:00,3600,15.98,16.16,2.06,130,Rain,light rain,1.1
2018-08-01 14:00:00,3600,17.61,15.81,4.63,160,Clouds,broken clouds,0.0
2018-08-01 15:00:00,3600,16.86,13.01,7.2,190,Rain,light rain,0.0
2018-08-01 16:00:00,3600,17.74,14.57,6.17,200,Clouds,broken clouds,0.0
2018-08-01 17:00:00,3600,17.39,13.38,7.2,190,Drizzle,light intensity drizzle rain,0.0
2018-08-01 18:00:00,3600,17.8,13.97,7.72,200,Clouds,broken clouds,0.0
2018-08-01 19:00:00,3600,17.79,15.04,6.17,210,Clouds,broken clouds,0.0
2018-08-01 20:00:00,3600,17.78,15.36,6.17,210,Clouds,broken clouds,0.0
2018-08-01 21:00:00,3600,17.77,16.07,5.14,210,Rain,light rain,0.0
2018-08-01 22:00:00,3600,17.32,15.84,5.14,210,Clouds,broken clouds,0.1
2018-08-01 23:00:00,3600,17.76,17.13,3.6,210,Clouds,broken clouds,0.0
2018-08-02 00:00:00,3600,17.75,16.04,5.14,220,Clouds,broken clouds,0.0
2018-08-02 01:00:00,3600,16.92,15.65,4.63,230,Clouds,broken clouds,0.0
2018-08-02 02:00:00,3600,17.3,16.89,3.6,230,Clouds,broken clouds,0.0
2018-08-02 03:00:00,3600,16.92,16.37,3.6,220,Clouds,broken clouds,0.0
2018-08-02 04:00:00,3600,16.93,16.38,3.6,220,Clouds,broken clouds,0.0
2018-08-02 05:00:00,3600,16.93,16.38,3.6,220,Clouds,broken clouds,0.0
2018-08-02 06:00:00,3600,17.4,16.64,3.6,240,Clouds,broken clouds,0.0
2018-08-02 07:00:00,3600,17.86,17.67,3.6,240,Clouds,broken clouds,0.0
2018-08-02 08:00:00,3600,18.79,18.55,3.6,240,Clouds,broken clouds,0.0
2018-08-02 09:00:00,3600,19.29,19.24,3.09,240,Clouds,broken clouds,0.0
2018-08-02 10:00:00,3600,20.23,19.77,3.09,220,Clouds,broken clouds,0.0
2018-08-02 11:00:00,3600,20.67,20.01,3.6,220,Clouds,broken clouds,0.0
2018-08-02 12:00:00,3600,21.99,21.47,3.6,240,Clouds,broken clouds,0.0
2018-08-02 13:00:00,3600,22.53,22.57,3.09,210,Clouds,broken clouds,0.0
2018-08-02 14:00:00,3600,23.0,23.57,2.06,120,Clouds,broken clouds,0.0
2018-08-02 15:00:00,3600,23.89,24.43,2.57,160,Clouds,broken clouds,0.0
2018-08-02 16:00:00,3600,23.48,23.84,2.06,160,Clouds,broken clouds,0.0
2018-08-02 17:00:00,3600,22.63,21.62,4.12,240,Clouds,broken clouds,0.0
2018-08-02 18:00:00,3600,22.16,21.34,4.12,240,Clouds,broken clouds,0.0
2018-08-02 19:00:00,3600,21.19,22.26,2.57,240,Clouds,broken clouds,0.0
2018-08-02 20:00:00,3600,20.71,22.31,1.54,0,Clouds,broken clouds,0.0
2018-08-02 21:00:00,3600,19.81,19.6,3.6,220,Clouds,broken clouds,0.0
2018-08-02 22:00:00,3600,19.27,19.21,3.09,220,Clouds,broken clouds,0.0
2018-08-02 23:00:00,3600,19.16,19.79,2.57,210,Rain,light intensity shower rain,0.0
2018-08-03 00:00:00,3600,18.73,19.19,2.57,210,Clouds,broken clouds,0.0
2018-08-03 01:00:00,3600,18.7,19.15,2.57,220,Clouds,broken clouds,0.0
2018-08-03 02:00:00,3600,18.69,19.14,2.06,230,Clouds,broken clouds,0.0
2018-08-03 03:00:00,3600,18.68,18.4,3.09,220,Clouds,broken clouds,0.0
2018-08-03 04:00:00,3600,17.83,18.71,2.06,220,Rain,light intensity shower rain,0.0
2018-08-03 05:00:00,3600,17.83,19.07,1.54,0,Rain,light rain,0.4
2018-08-03 06:00:00,3600,17.86,19.11,1.54,0,Rain,light rain,0.1
2018-08-03 07:00:00,3600,17.91,19.18,1.54,0,Drizzle,light intensity drizzle rain,0.1
2018-08-03 08:00:00,3600,17.04,16.55,4.12,290,Drizzle,light intensity drizzle rain,0.5
2018-08-03 09:00:00,3600,17.96,18.89,2.06,250,Clouds,broken clouds,0.0
2018-08-03 10:00:00,3600,19.36,19.33,2.57,240,Clouds,broken clouds,0.0
2018-08-03 11:00:00,3600,20.67,18.96,5.66,280,Clouds,broken clouds,0.0
2018-08-03 12:00:00,3600,21.23,19.38,4.63,280,Clouds,broken clouds,0.0
2018-08-03 13:00:00,3600,22.84,21.91,4.12,260,Clouds,broken clouds,0.0
2018-08-03 14:00:00,3600,22.0,20.41,4.63,280,Clouds,broken clouds,0.0
2018-08-03 15:00:00,3600,22.43,19.56,5.66,300,Clouds,broken clouds,0.0
2018-08-03 16:00:00,3600,23.29,20.69,5.66,290,Clouds,scattered clouds,0.0
2018-08-03 17:00:00,3600,22.0,20.07,4.63,310,Clouds,broken clouds,0.0
2018-08-03 18:00:00,3600,21.9,18.77,6.17,320,Clouds,broken clouds,0.0
2018-08-03 19:00:00,3600,20.6,18.11,5.14,310,Clouds,scattered clouds,0.0
2018-08-03 20:00:00,3600,19.59,18.53,3.09,60,Clouds,scattered clouds,0.0
2018-08-03 21:00:00,3600,17.97,17.03,3.09,360,Clouds,scattered clouds,0.0
2018-08-03 22:00:00,3600,17.31,16.52,3.6,20,Clouds,scattered clouds,0.0
2018-08-03 23:00:00,3600,16.29,15.5,4.12,10,Fog,fog,0.0
2018-08-04 00:00:00,3600,15.35,16.02,1.54,0,Clouds,broken clouds,0.0
2018-08-04 01:00:00,3600,14.91,15.77,1.03,0,Clouds,broken clouds,0.0
2018-08-04 02:00:00,3600,14.91,15.77,1.03,330,Clouds,broken clouds,0.0
2018-08-04 03:00:00,3600,15.37,15.33,2.06,300,Clouds,broken clouds,0.0
2018-08-04 04:00:00,3600,14.96,15.15,1.54,280,Clouds,broken clouds,0.0
2018-08-04 05:00:00,3600,14.99,15.54,1.03,0,Clouds,broken clouds,0.0
2018-08-04 06:00:00,3600,15.41,15.75,1.54,0,Clouds,broken clouds,0.0
2018-08-04 07:00:00,3600,15.92,16.44,1.03,0,Clouds,broken clouds,0.0
2018-08-04 08:00:00,3600,17.66,15.9,4.12,290,Clouds,scattered clouds,0.0
2018-08-04 09:00:00,3600,17.71,15.7,4.12,280,Clouds,broken clouds,0.0
2018-08-04 10:00:00,3600,17.35,15.13,4.63,290,Clouds,broken clouds,0.0
2018-08-04 11:00:00,3600,18.18,15.96,4.63,280,Clouds,broken clouds,0.0
2018-08-04 12:00:00,3600,18.75,17.07,3.6,270,Clouds,broken clouds,0.0
2018-08-04 13:00:00,3600,19.65,16.51,5.66,280,Clouds,broken clouds,0.0
2018-08-04 14:00:00,3600,20.12,17.53,4.63,290,Clouds,broken clouds,0.0
2018-08-04 15:00:00,3600,21.02,19.77,3.09,290,Clouds,broken clouds,0.0
2018-08-04 16:00:00,3600,20.65,19.29,3.09,280,Clouds,broken clouds,0.0
2018-08-04 17:00:00,3600,21.02,20.5,2.06,80,Clouds,scattered clouds,0.0
2018-08-04 18:00:00,3600,19.75,18.74,3.09,150,Clouds,scattered clouds,0.0
2018-08-04 19:00:00,3600,18.42,17.99,2.57,140,Clouds,broken clouds,0.0
2018-08-04 20:00:00,3600,18.16,18.37,1.54,0,Clouds,broken clouds,0.0
2018-08-04 21:00:00,3600,16.35,16.29,1.54,140,Clouds,broken clouds,0.0
2018-08-04 22:00:00,3600,14.51,14.75,1.25,208,Clouds,broken clouds,0.0
2018-08-04 23:00:00,3600,12.75,13.25,0.51,230,Clouds,broken clouds,0.0
2018-08-05 00:00:00,3600,13.14,12.68,2.06,280,Clouds,broken clouds,0.0
2018-08-05 01:00:00,3600,14.09,13.99,1.54,0,Clouds,broken clouds,0.0
2018-08-05 02:00:00,3600,14.08,14.33,1.03,0,Clouds,broken clouds,0.0
2018-08-05 03:00:00,3600,14.55,13.91,2.06,280,Clouds,broken clouds,0.0
2018-08-05 04:00:00,3600,15.01,14.9,1.03,0,Clouds,broken clouds,0.0
2018-08-05 05:00:00,3600,14.07,14.32,1.03,210,Clouds,broken clouds,0.0
2018-08-05 06:00:00,3600,14.52,14.92,1.03,0,Clouds,broken clouds,0.0
2018-08-05 07:00:00,3600,15.11,15.01,1.54,0,Clouds,broken clouds,0.0
2018-08-05 08:00:00,3600,16.91,16.67,2.06,110,Clouds,broken clouds,0.0
2018-08-05 09:00:00,3600,18.74,18.49,2.06,130,Clouds,broken clouds,0.0
2018-08-05 10:00:00,3600,19.26,18.82,2.06,130,Clouds,broken clouds,0.0
2018-08-05 11:00:00,3600,20.16,19.28,3.09,100,Clouds,broken clouds,0.0
2018-08-05 12:00:00,3600,20.65,20.01,3.09,140,Clouds,scattered clouds,0.0
2018-08-05 13:00:00,3600,22.0,20.44,3.6,210,Clouds,scattered clouds,0.0
2018-08-05 14:00:00,3600,22.56,20.09,4.63,130,Clouds,scattered clouds,0.0
2018-08-05 15:00:00,3600,22.57,20.19,4.12,130,Clouds,broken clouds,0.0
2018-08-05 16:00:00,3600,23.04,21.52,3.6,160,Clouds,broken clouds,0.0
2018-08-05 17:00:00,3600,23.04,21.52,3.6,230,Clouds,broken clouds,0.0
2018-08-05 18:00:00,3600,21.71,20.06,3.6,230,Clouds,broken clouds,0.0
2018-08-05 19:00:00,3600,20.35,18.91,3.09,230,Clouds,broken clouds,0.0
2018-08-05 20:00:00,3600,19.71,17.97,4.12,220,Clouds,broken clouds,0.0
2018-08-05 21:00:00,3600,17.37,14.8,5.14,290,Clouds,broken clouds,0.0
2018-08-05 22:00:00,3600,14.8,13.16,3.6,270,Clouds,broken clouds,0.0
2018-08-05 23:00:00,3600,15.1,13.57,3.09,270,Clouds,broken clouds,0.0
2018-08-06 00:00:00,3600,15.08,12.47,4.63,270,Clouds,broken clouds,0.0
2018-08-06 01:00:00,3600,14.6,13.29,2.57,250,Clouds,broken clouds,0.0
2018-08-06 02:00:00,3600,14.13,13.0,2.57,250,Clouds,broken clouds,0.0
2018-08-06 03:00:00,3600,14.15,12.67,3.09,250,Clouds,broken clouds,0.0
2018-08-06 04:00:00,3600,14.15,13.03,2.57,230,Clouds,broken clouds,0.0
2018-08-06 05:00:00,3600,15.03,13.84,2.57,220,Clouds,broken clouds,0.0
2018-08-06 06:00:00,3600,15.42,13.98,3.6,230,Clouds,broken clouds,0.0
2018-08-06 07:00:00,3600,15.96,14.69,3.09,230,Clouds,broken clouds,0.0
2018-08-06 08:00:00,3600,16.89,15.2,4.12,230,Clouds,broken clouds,0.0
2018-08-06 09:00:00,3600,17.88,16.19,4.12,240,Clouds,broken clouds,0.0
2018-08-06 10:00:00,3600,18.11,16.51,4.1,240,Clouds,broken clouds,0.0
2018-08-06 11:00:00,3600,19.24,18.08,4.12,230,Clouds,broken clouds,0.0
2018-08-06 12:00:00,3600,19.56,18.46,4.1,230,Clouds,broken clouds,0.0
2018-08-06 13:00:00,3600,19.85,18.9,3.6,240,Clouds,broken clouds,0.0
2018-08-06 14:00:00,3600,19.87,18.56,4.12,220,Clouds,broken clouds,0.0
2018-08-06 15:00:00,3600,21.13,20.63,3.6,200,Clouds,broken clouds,0.0
2018-08-06 16:00:00,3600,21.59,20.59,3.6,220,Clouds,broken clouds,0.0
2018-08-06 17:00:00,3600,21.52,21.19,3.09,230,Clouds,broken clouds,0.0
2018-08-06 18:00:00,3600,19.79,19.92,2.57,250,Rain,proximity shower rain,0.0
2018-08-06 19:00:00,3600,18.83,17.17,5.14,290,Clouds,broken clouds,0.0
2018-08-06 20:00:00,3600,17.01,15.03,5.14,280,Rain,light intensity shower rain,0.2
2018-08-06 21:00:00,3600,16.58,16.97,1.54,0,Rain,light intensity shower rain,0.4
2018-08-06 22:00:00,3600,16.52,16.17,2.57,250,Rain,light intensity shower rain,0.1
2018-08-06 23:00:00,3600,15.61,12.08,6.17,270,Clouds,broken clouds,0.0
2018-08-07 00:00:00,3600,14.72,10.92,6.17,270,Rain,light rain,0.0
2018-08-07 01:00:00,3600,13.83,11.53,4.12,270,Clouds,broken clouds,0.0
2018-08-07 02:00:00,3600,13.78,12.24,2.57,250,Clouds,broken clouds,0.0
2018-08-07 03:00:00,3600,13.27,10.45,4.63,270,Clouds,broken clouds,0.0
2018-08-07 04:00:00,3600,13.2,9.64,5.66,270,Clouds,broken clouds,0.0
2018-08-07 05:00:00,3600,12.74,10.49,3.6,270,Clouds,broken clouds,0.0
2018-08-07 06:00:00,3600,13.09,12.01,2.06,250,Clouds,broken clouds,0.0
2018-08-07 07:00:00,3600,14.14,11.98,3.6,260,Clouds,broken clouds,0.0
2018-08-07 08:00:00,3600,14.84,11.32,4.63,270,Clouds,broken clouds,0.0
2018-08-07 09:00:00,3600,14.96,10.03,6.69,270,Clouds,broken clouds,0.0
2018-08-07 10:00:00,3600,15.03,10.48,6.17,270,Clouds,broken clouds,0.0
2018-08-07 11:00:00,3600,16.35,13.63,4.12,260,Clouds,broken clouds,0.0
2018-08-07 12:00:00,3600,16.28,12.79,5.1,280,Clouds,broken clouds,0.0
2018-08-07 13:00:00,3600,17.93,15.05,4.1,260,Clouds,broken clouds,0.0
2018-08-07 14:00:00,3600,17.32,14.99,3.1,250,Clouds,broken clouds,0.0
2018-08-07 15:00:00,3600,17.31,14.28,4.1,280,Clouds,broken clouds,0.0
2018-08-07 16:00:00,3600,17.77,15.81,2.06,240,Clouds,broken clouds,0.0
2018-08-07 17:00:00,3600,17.3,14.62,3.6,250,Clouds,broken clouds,0.0
2018-08-07 18:00:00,3600,16.89,13.74,4.12,250,Clouds,broken clouds,0.0
2018-08-07 19:00:00,3600,15.99,13.96,2.57,240,Clouds,few clouds,0.0
2018-08-07 20:00:00,3600,15.06,13.4,2.06,260,Clouds,scattered clouds,0.0
2018-08-07 21:00:00,3600,13.73,11.4,2.57,250,Clouds,scattered clouds,0.0
2018-08-07 22:00:00,3600,12.46,9.66,2.57,240,Clouds,few clouds,0.0
2018-08-07 23:00:00,3600,12.32,9.92,2.57,230,Clouds,few clouds,0.0
2018-08-08 00:00:00,3600,12.15,9.3,3.09,250,Clouds,few clouds,0.0
2018-08-08 01:00:00,3600,13.06,10.46,3.09,230,Clouds,few clouds,0.0
2018-08-08 02:00:00,3600,13.02,10.41,3.09,230,Clouds,scattered clouds,0.0
2018-08-08 03:00:00,3600,12.19,9.14,4.12,230,Clouds,scattered clouds,0.0
2018-08-08 04:00:00,3600,12.39,9.82,3.1,240,Clouds,scattered clouds,0.0
2018-08-08 05:00:00,3600,12.11,9.32,4.12,240,Rain,proximity shower rain,0.0
2018-08-08 06:00:00,3600,12.55,9.59,4.12,240,Clouds,broken clouds,0.0
2018-08-08 07:00:00,3600,12.99,9.79,4.63,270,Clouds,broken clouds,0.0
2018-08-08 08:00:00,3600,13.95,10.03,5.66,270,Clouds,broken clouds,0.0
2018-08-08 09:00:00,3600,14.02,9.5,6.17,270,Clouds,broken clouds,0.0
2018-08-08 10:00:00,3600,14.61,11.31,4.63,250,Clouds,broken clouds,0.0
2018-08-08 11:00:00,3600,15.54,10.88,6.17,280,Clouds,broken clouds,0.0
2018-08-08 12:00:00,3600,16.51,10.75,7.72,280,Clouds,broken clouds,0.0
2018-08-08 13:00:00,3600,17.29,13.43,4.63,260,Clouds,scattered clouds,0.0
2018-08-08 14:00:00,3600,17.89,11.79,7.72,280,Rain,proximity shower rain,0.0
2018-08-08 15:00:00,3600,18.32,12.47,7.2,280,Clouds,scattered clouds,0.0
2018-08-08 16:00:00,3600,17.45,12.35,6.17,270,Rain,proximity shower rain,0.0
2018-08-08 17:00:00,3600,17.88,12.62,5.66,270,Rain,proximity shower rain,0.0
2018-08-08 18:00:00,3600,16.91,11.27,6.69,290,Rain,proximity shower rain,0.0
2018-08-08 19:00:00,3600,16.33,11.37,6.17,270,Rain,proximity shower rain,0.0
2018-08-08 20:00:00,3600,13.26,7.85,6.17,280,Clouds,few clouds,0.0
2018-08-08 21:00:00,3600,12.63,8.37,4.63,260,Clouds,few clouds,0.0
2018-08-08 22:00:00,3600,11.72,8.73,2.57,250,Clouds,few clouds,0.0
2018-08-08 23:00:00,3600,10.75,7.25,3.6,250,Clouds,few clouds,0.0
2018-08-09 00:00:00,3600,9.82,5.97,4.12,260,Clouds,scattered clouds,0.0
2018-08-09 01:00:00,3600,9.34,6.84,2.06,240,Clouds,scattered clouds,0.0
2018-08-09 02:00:00,3600,8.77,5.44,3.09,260,Clouds,scattered clouds,0.0
2018-08-09 03:00:00,3600,8.74,5.77,2.57,230,Clouds,few clouds,0.0
2018-08-09 04:00:00,3600,9.12,6.22,2.57,230,Clouds,few clouds,0.0
2018-08-09 05:00:00,3600,8.24,5.35,2.57,230,Clouds,few clouds,0.0
2018-08-09 06:00:00,3600,9.53,6.91,2.57,210,Clear,sky is clear,0.0
2018-08-09 07:00:00,3600,11.96,8.71,3.6,220,Clouds,few clouds,0.0
2018-08-09 08:00:00,3600,13.8,9.83,4.63,230,Clouds,few clouds,0.0
2018-08-09 09:00:00,3600,14.81,10.84,4.63,230,Clouds,scattered clouds,0.0
2018-08-09 10:00:00,3600,16.23,12.33,4.63,230,Clouds,scattered clouds,0.0
2018-08-09 11:00:00,3600,16.77,12.8,4.63,260,Clouds,scattered clouds,0.0
2018-08-09 12:00:00,3600,17.26,13.49,4.12,230,Clouds,broken clouds,0.0
2018-08-09 13:00:00,3600,17.73,14.22,3.6,230,Clouds,broken clouds,0.0
2018-08-09 14:00:00,3600,17.31,13.35,4.12,240,Clouds,broken clouds,0.0
2018-08-09 15:00:00,3600,16.0,12.17,4.12,250,Rain,proximity shower rain,0.0
2018-08-09 16:00:00,3600,16.85,13.0,4.12,240,Clouds,broken clouds,0.0
2018-08-09 17:00:00,3600,17.26,13.03,5.14,260,Clouds,broken clouds,0.0
2018-08-09 18:00:00,3600,15.97,12.13,4.12,250,Clouds,scattered clouds,0.0
2018-08-09 19:00:00,3600,15.08,10.78,5.1,260,Clouds,few clouds,0.0
2018-08-09 20:00:00,3600,14.14,10.6,4.12,250,Rain,proximity shower rain,0.0
2018-08-09 21:00:00,3600,13.62,9.93,4.1,250,Clouds,broken clouds,0.0
2018-08-09 22:00:00,3600,11.81,8.17,4.12,260,Clouds,few clouds,0.0
2018-08-09 23:00:00,3600,11.34,8.68,2.57,240,Clouds,broken clouds,0.0
2018-08-10 00:00:00,3600,11.26,8.58,2.57,240,Clouds,broken clouds,0.0
2018-08-10 01:00:00,3600,10.74,7.81,3.09,240,Clouds,scattered clouds,0.0
2018-08-10 02:00:00,3600,9.86,7.35,2.57,240,Clouds,scattered clouds,0.0
2018-08-10 03:00:00,3600,9.76,7.23,2.57,240,Clouds,scattered clouds,0.0
2018-08-10 04:00:00,3600,10.15,7.7,2.57,230,Clouds,broken clouds,0.0
2018-08-10 05:00:00,3600,10.17,7.93,2.57,240,Rain,light rain,0.0
2018-08-10 06:00:00,3600,10.17,7.91,2.6,250,Clouds,broken clouds,0.0
2018-08-10 07:00:00,3600,10.71,7.67,3.6,250,Clouds,broken clouds,0.0
2018-08-10 08:00:00,3600,12.07,9.36,3.6,270,Clouds,broken clouds,0.0
2018-08-10 09:00:00,3600,13.04,9.0,5.14,280,Clouds,scattered clouds,0.0
2018-08-10 10:00:00,3600,15.24,10.41,5.66,290,Clouds,scattered clouds,0.0
2018-08-10 11:00:00,3600,15.77,9.74,7.2,300,Clouds,scattered clouds,0.0
2018-08-10 12:00:00,3600,14.97,9.69,7.2,290,Clouds,scattered clouds,0.0
2018-08-10 13:00:00,3600,15.92,10.99,6.69,290,Rain,light intensity shower rain,0.0
2018-08-10 14:00:00,3600,15.68,10.94,5.66,300,Rain,proximity shower rain,0.2
2018-08-10 15:00:00,3600,17.41,11.91,6.17,280,Rain,proximity shower rain,0.0
2018-08-10 16:00:00,3600,16.91,10.64,8.23,340,Rain,proximity shower rain,0.0
2018-08-10 17:00:00,3600,17.36,12.33,5.66,310,Clouds,broken clouds,0.0
2018-08-10 18:00:00,3600,16.01,11.71,5.14,300,Clouds,broken clouds,0.0
2018-08-10 19:00:00,3600,15.87,12.85,3.6,300,Clouds,scattered clouds,0.0
2018-08-10 20:00:00,3600,13.43,10.41,3.09,280,Clouds,scattered clouds,0.0
2018-08-10 21:00:00,3600,10.34,7.69,2.57,310,Clouds,few clouds,0.0
2018-08-10 22:00:00,3600,8.6,6.86,1.03,0,Clouds,few clouds,0.0
2018-08-10 23:00:00,3600,8.25,6.66,1.03,200,Clouds,few clouds,0.0
2018-08-11 00:00:00,3600,8.23,6.28,1.54,250,Clouds,few clouds,0.0
2018-08-11 01:00:00,3600,7.75,6.63,0.51,360,Clouds,few clouds,0.0
2018-08-11 02:00:00,3600,7.26,5.77,1.21,146,Clouds,few clouds,0.0
2018-08-11 03:00:00,3600,7.91,6.48,1.0,270,Clouds,few clouds,0.0
2018-08-11 04:00:00,3600,7.35,6.14,0.51,0,Clouds,few clouds,0.0
