dt,timezone,temp,feels_like,wind_speed,wind_deg,weather_main,weather_description
1541916000,0,6.31,3.25,2.57,200,Rain,light intensity shower rain
1541919600,0,6.17,3.99,1.54,0,Rain,light intensity shower rain
1541923200,0,6.14,3.96,1.54,220,Clouds,broken clouds
1541926800,0,6.68,3.69,2.57,210,Clouds,few clouds
1541930400,0,8.03,4.38,3.6,210,Clouds,few clouds
1541934000,0,9.02,4.66,4.63,210,Clouds,few clouds
1541937600,0,10.39,5.89,4.63,200,Clouds,few clouds
1541941200,0,10.86,5.55,5.66,200,Clouds,scattered clouds
1541944800,0,10.52,4.6,6.69,190,Rain,proximity shower rain
1541948400,0,8.38,3.22,6.17,220,Rain,light intensity shower rain
1541952000,0,8.64,4.03,5.14,180,Rain,proximity shower rain
1541955600,0,8.71,2.85,6.69,180,Rain,proximity shower rain
1541959200,0,9.03,3.23,6.69,180,Clouds,few clouds
1541962800,0,9.08,4.01,5.66,170,Clouds,few clouds
1541966400,0,9.11,4.6,5.14,190,Clouds,few clouds
1541970000,0,9.55,3.85,6.69,200,Clouds,few clouds
1541973600,0,9.97,4.96,6.17,200,Clouds,scattered clouds
1541977200,0,9.96,5.79,4.63,200,Clouds,scattered clouds
1541980800,0,9.06,4.9,4.63,210,Clouds,scattered clouds
1541984400,0,9.35,4.53,5.66,200,Clouds,scattered clouds
1541988000,0,9.05,4.53,5.14,200,Clouds,broken clouds
1541991600,0,9.05,4.88,4.63,200,Clouds,broken clouds
1541995200,0,9.03,4.5,5.14,190,Clouds,broken clouds
1541998800,0,9.03,5.22,4.12,190,Clouds,scattered clouds
1542002400,0,9.02,4.49,5.14,190,Clouds,scattered clouds
1542006000,0,9.01,4.48,5.14,190,Clouds,scattered clouds
1542009600,0,9.03,4.86,4.63,190,Clouds,broken clouds
1542013200,0,9.1,4.4,5.14,190,Clouds,broken clouds
1542016800,0,10.0,4.03,7.2,200,Clouds,broken clouds
1542020400,0,10.93,4.23,8.23,200,Clouds,broken clouds
1542024000,0,10.95,4.25,8.23,200,Clouds,broken clouds
1542027600,0,11.38,5.09,7.2,200,Clouds,scattered clouds
1542031200,0,10.97,4.27,8.23,200,Clouds,scattered clouds
1542034800,0,10.45,5.3,6.17,200,Clouds,scattered clouds
1542038400,0,9.95,5.77,4.63,210,Clouds,broken clouds
1542042000,0,9.04,4.51,5.14,200,Clouds,broken clouds
1542045600,0,9.07,4.0,5.66,220,Clouds,broken clouds
1542049200,0,8.62,3.1,6.17,220,Clouds,broken clouds
1542052800,0,8.1,2.88,6.17,220,Clouds,broken clouds
1542056400,0,8.08,3.57,5.14,230,Clouds,broken clouds
1542060000,0,8.01,3.7,5.14,240,Clouds,broken clouds
1542063600,0,8.03,3.51,5.14,240,Clouds,broken clouds
1542067200,0,7.92,3.02,5.66,240,Clouds,broken clouds
1542070800,0,8.04,3.16,5.66,250,Clouds,broken clouds
1542074400,0,7.59,2.26,6.17,250,Clouds,broken clouds
1542078000,0,7.58,2.61,5.66,240,Clouds,broken clouds
1542081600,0,7.58,2.97,5.14,250,Clouds,scattered clouds
1542085200,0,7.05,2.89,4.63,240,Clouds,scattered clouds
1542088800,0,7.04,2.88,4.63,240,Clouds,scattered clouds
1542092400,0,7.09,2.74,4.63,240,Clouds,few clouds
1542096000,0,7.05,2.69,4.63,230,Clouds,few clouds
1542099600,0,8.02,4.22,4.12,240,Clouds,broken clouds
1542103200,0,8.57,4.48,4.12,220,Clouds,broken clouds
1542106800,0,9.97,5.95,4.12,210,Clouds,scattered clouds
1542110400,0,10.91,6.36,5.14,220,Clouds,broken clouds
1542114000,0,11.45,6.47,5.66,210,Clouds,broken clouds
1542117600,0,11.59,6.82,5.66,210,Clouds,broken clouds
1542121200,0,11.49,6.7,5.66,200,Clouds,broken clouds
1542124800,0,11.07,6.05,6.17,200,Clouds,broken clouds
1542128400,0,11.52,7.28,4.63,190,Clouds,broken clouds
1542132000,0,11.52,6.38,6.17,190,Clouds,broken clouds
1542135600,0,11.54,7.12,5.14,170,Clouds,broken clouds
1542139200,0,11.5,8.38,3.6,170,Rain,light rain
1542142800,0,11.52,6.96,5.66,170,Rain,light rain
1542146400,0,11.97,7.16,6.17,180,Clouds,broken clouds
1542150000,0,12.4,7.73,6.17,160,Clouds,broken clouds
1542153600,0,12.41,8.1,5.66,160,Rain,light rain
1542157200,0,12.82,8.5,6.17,180,Rain,light rain
1542160800,0,13.29,7.04,8.75,200,Rain,light rain
1542164400,0,13.34,7.71,8.23,200,Rain,light rain
1542168000,0,13.37,7.03,9.26,210,Rain,light rain
1542171600,0,13.39,7.41,8.75,210,Rain,light rain
1542175200,0,12.97,7.54,8.23,200,Rain,light rain
1542178800,0,13.37,7.75,8.23,200,Rain,light rain
1542182400,0,12.96,8.61,6.69,200,Rain,light rain
1542186000,0,12.96,7.89,7.72,200,Rain,light rain
1542189600,0,12.96,6.45,9.77,200,Clouds,broken clouds
1542193200,0,12.97,9.34,5.66,190,Clouds,broken clouds
1542196800,0,12.98,9.35,5.66,190,Clouds,broken clouds
1542200400,0,13.41,9.25,6.17,190,Clouds,broken clouds
1542204000,0,13.39,9.22,6.17,190,Clouds,overcast clouds
1542207600,0,13.37,9.19,6.17,200,Clouds,broken clouds
1542211200,0,13.34,8.07,7.72,190,Clouds,broken clouds
1542214800,0,12.92,7.48,8.23,180,Clouds,broken clouds
1542218400,0,13.32,8.77,6.69,180,Clouds,broken clouds
1542222000,0,12.87,8.92,5.66,170,Clouds,broken clouds
1542225600,0,13.32,10.68,3.6,140,Clouds,broken clouds
1542229200,0,12.86,9.63,4.63,140,Clouds,overcast clouds
1542232800,0,12.82,10.65,3.09,140,Clouds,broken clouds
1542236400,0,12.82,9.22,5.14,170,Clouds,broken clouds
1542240000,0,12.81,10.29,3.6,150,Clouds,broken clouds
1542243600,0,12.81,10.29,3.6,140,Clouds,broken clouds
1542247200,0,12.81,8.84,5.66,170,Clouds,broken clouds
1542250800,0,12.79,10.62,3.09,140,Clouds,broken clouds
1542254400,0,12.79,9.18,5.14,170,Clouds,broken clouds
1542258000,0,12.77,10.59,3.09,140,Clouds,broken clouds
1542261600,0,12.34,7.81,6.69,150,Clouds,broken clouds
1542265200,0,11.98,6.36,7.72,150,Clouds,scattered clouds
1542268800,0,11.12,5.29,7.72,160,Clouds,few clouds
1542272400,0,12.0,5.39,8.75,170,Clouds,few clouds
1542276000,0,12.66,4.81,10.8,170,Clouds,few clouds
1542279600,0,13.31,7.68,8.23,170,Clouds,scattered clouds
1542283200,0,13.76,9.43,6.17,160,Clouds,broken clouds
1542286800,0,13.37,9.66,5.14,150,Clouds,broken clouds
1542290400,0,13.33,10.33,4.12,200,Clouds,overcast clouds
1542294000,0,12.93,8.99,5.66,200,Clouds,broken clouds
1542297600,0,12.92,8.74,5.66,200,Clouds,broken clouds
1542301200,0,11.61,8.42,4.12,220,Rain,light rain
1542304800,0,11.15,6.51,5.66,210,Clouds,broken clouds
1542308400,0,10.68,7.38,3.6,210,Clouds,broken clouds
1542312000,0,10.2,7.52,2.57,240,Clouds,broken clouds
1542315600,0,8.44,5.09,3.6,190,Clouds,few clouds
1542319200,0,9.19,6.3,2.57,150,Clouds,few clouds
1542322800,0,7.85,4.89,2.57,180,Clouds,broken clouds
1542326400,0,7.4,5.63,1.03,240,Clouds,broken clouds
1542330000,0,6.11,4.09,1.03,0,Clouds,overcast clouds
1542333600,0,5.7,3.43,1.54,150,Clouds,overcast clouds
1542337200,0,7.2,4.03,3.6,100,Clouds,broken clouds
1542340800,0,9.73,7.26,3.09,120,Clouds,broken clouds
1542344400,0,10.19,7.48,3.6,140,Clouds,broken clouds
1542348000,0,11.06,8.62,3.6,120,Clouds,broken clouds
1542351600,0,11.44,8.03,5.14,160,Clouds,broken clouds
1542355200,0,11.93,9.09,4.12,160,Clouds,broken clouds
1542358800,0,12.3,8.57,5.14,170,Clouds,broken clouds
1542362400,0,13.19,8.0,7.2,190,Clouds,broken clouds
1542366000,0,13.72,8.66,7.2,170,Clouds,broken clouds
1542369600,0,14.14,8.56,7.72,160,Clouds,broken clouds
1542373200,0,13.68,8.5,7.72,160,Clouds,broken clouds
1542376800,0,13.74,9.87,5.14,170,Clouds,scattered clouds
1542380400,0,13.34,10.7,3.6,180,Clouds,scattered clouds
1542384000,0,12.87,8.56,6.17,150,Clouds,broken clouds
1542387600,0,12.85,10.26,4.12,140,Clouds,broken clouds
1542391200,0,12.86,9.56,5.14,140,Clouds,broken clouds
1542394800,0,12.81,8.78,6.17,140,Clouds,broken clouds
1542398400,0,12.45,10.4,3.6,130,Clouds,broken clouds
1542402000,0,12.41,9.63,4.63,120,Clouds,broken clouds
1542405600,0,12.72,10.1,4.12,120,Clouds,overcast clouds
1542409200,0,12.68,9.33,5.14,140,Clouds,overcast clouds
1542412800,0,12.24,8.05,6.17,130,Clouds,overcast clouds
1542416400,0,12.23,8.76,5.14,120,Clouds,broken clouds
1542420000,0,11.83,8.61,4.63,120,Drizzle,light intensity drizzle
1542423600,0,11.82,8.24,5.14,140,Clouds,broken clouds
1542427200,0,11.78,7.1,6.69,120,Clouds,overcast clouds
1542430800,0,11.74,7.77,5.66,120,Clouds,overcast clouds
1542434400,0,11.71,6.66,7.2,130,Clouds,overcast clouds
1542438000,0,11.67,6.61,7.2,130,Clouds,overcast clouds
1542441600,0,11.63,7.28,6.17,130,Clouds,broken clouds
1542445200,0,10.9,6.98,5.66,120,Clouds,broken clouds
1542448800,0,11.33,7.58,5.14,120,Clouds,broken clouds
1542452400,0,11.7,7.82,5.14,140,Clouds,broken clouds
1542456000,0,11.65,7.39,5.66,130,Clouds,scattered clouds
1542459600,0,10.83,7.67,4.12,130,Clouds,broken clouds
1542463200,0,10.84,7.32,4.63,140,Clouds,scattered clouds
1542466800,0,10.79,6.32,5.66,150,Clouds,broken clouds
1542470400,0,10.4,6.92,4.12,130,Clouds,few clouds
1542474000,0,9.53,7.01,3.09,120,Clouds,few clouds
1542477600,0,8.78,5.73,3.6,90,Clouds,few clouds
1542481200,0,9.14,6.17,3.6,90,Clouds,broken clouds
1542484800,0,8.33,4.81,4.12,90,Clouds,few clouds
1542488400,0,8.3,4.06,5.14,100,Clouds,few clouds
1542492000,0,8.28,4.39,4.63,120,Clouds,few clouds
1542495600,0,8.19,4.42,4.12,110,Clouds,few clouds
1542499200,0,8.15,4.88,3.09,90,Clouds,few clouds
1542502800,0,8.88,5.02,3.6,140,Clouds,few clouds
1542506400,0,8.4,4.28,4.12,110,Clouds,few clouds
1542510000,0,8.02,4.73,2.57,110,Clouds,few clouds
1542513600,0,7.54,3.42,3.6,110,Clouds,few clouds
1542517200,0,7.22,4.69,1.54,0,Clouds,few clouds
1542520800,0,6.83,2.39,4.12,120,Clouds,few clouds
1542524400,0,7.58,3.33,4.63,110,Clouds,scattered clouds
1542528000,0,7.97,2.51,6.17,110,Clouds,few clouds
1542531600,0,9.51,4.76,5.66,100,Clouds,few clouds
1542535200,0,9.83,5.15,5.66,100,Clouds,few clouds
1542538800,0,10.02,4.66,6.69,100,Clouds,few clouds
1542542400,0,10.4,4.77,7.2,100,Clouds,few clouds
1542546000,0,10.82,6.11,5.66,90,Clouds,few clouds
1542549600,0,10.46,5.05,7.2,100,Clouds,few clouds
1542553200,0,10.07,4.0,7.72,100,Clouds,few clouds
1542556800,0,9.22,2.93,7.72,100,Clouds,few clouds
1542560400,0,9.07,2.74,7.72,100,Clouds,few clouds
1542564000,0,9.04,4.63,4.98,90,Clear,sky is clear
1542567600,0,8.8,4.44,4.89,91,Clear,sky is clear
1542571200,0,8.61,4.14,4.99,90,Clear,sky is clear
1542574800,0,8.32,3.65,5.19,91,Clouds,few clouds
1542578400,0,8.25,3.78,4.94,90,Clouds,few clouds
1542582000,0,8.1,3.57,4.82,93,Clear,sky is clear
1542585600,0,8.01,3.37,4.81,94,Clouds,scattered clouds
1542589200,0,7.87,2.94,5.09,94,Clear,sky is clear
1542592800,0,7.67,2.53,5.28,96,Clear,sky is clear
1542596400,0,7.5,2.42,5.15,94,Clear,sky is clear
1542600000,0,7.34,2.19,5.27,90,Clear,sky is clear
1542603600,0,7.28,2.3,5.2,86,Clear,sky is clear
1542607200,0,7.28,2.28,5.42,86,Clouds,few clouds
1542610800,0,7.33,2.28,5.6,86,Clouds,broken clouds
1542614400,0,8.14,0.73,8.75,100,Clouds,broken clouds
1542618000,0,8.21,0.81,8.75,100,Clouds,broken clouds
1542621600,0,8.33,0.41,9.26,100,Clouds,broken clouds
1542625200,0,8.33,0.41,9.26,100,Clouds,broken clouds
1542628800,0,7.93,1.73,6.91,99,Clouds,broken clouds
1542632400,0,8.02,2.09,6.6,101,Clouds,broken clouds
1542636000,0,8.32,2.62,6.15,99,Clouds,overcast clouds
1542639600,0,8.2,2.24,6.69,100,Clouds,broken clouds
1542643200,0,8.21,2.25,6.69,100,Clouds,broken clouds
1542646800,0,8.5,1.52,8.23,100,Clouds,broken clouds
1542650400,0,8.14,2.53,6.17,100,Clouds,broken clouds
1542654000,0,8.1,0.86,8.75,90,Clouds,broken clouds
1542657600,0,8.01,1.66,7.2,100,Clouds,broken clouds
1542661200,0,7.97,-0.36,9.77,80,Clouds,broken clouds
1542664800,0,7.56,-0.84,9.77,80,Clouds,broken clouds
1542668400,0,7.19,-0.92,9.26,90,Clouds,broken clouds
1542672000,0,7.03,-0.77,9.26,80,Rain,light intensity shower rain
1542675600,0,6.61,-0.55,8.23,80,Rain,light intensity shower rain
1542679200,0,6.22,0.98,5.66,100,Clouds,broken clouds
1542682800,0,6.21,-0.47,7.72,90,Rain,light intensity shower rain
1542686400,0,6.18,0.21,6.69,90,Clouds,broken clouds
1542690000,0,6.51,-0.31,7.72,70,Clouds,broken clouds
1542693600,0,6.56,0.31,6.69,70,Rain,light intensity shower rain
1542697200,0,5.73,0.95,5.14,60,Rain,light intensity shower rain
1542700800,0,6.39,-0.61,7.72,60,Rain,light intensity shower rain
1542704400,0,6.64,-1.04,8.75,60,Rain,light intensity shower rain
1542708000,0,6.41,-2.22,10.29,60,Clouds,broken clouds
1542711600,0,6.71,-1.51,9.77,70,Clouds,scattered clouds
1542715200,0,6.62,-2.33,10.8,60,Rain,light intensity shower rain
1542718800,0,7.02,-0.78,9.26,70,Clouds,broken clouds
1542722400,0,6.99,-0.46,8.75,50,Rain,light intensity shower rain
1542726000,0,6.22,-0.29,7.2,50,Rain,proximity shower rain
1542729600,0,5.84,-0.55,7.2,50,Rain,proximity shower rain
1542733200,0,6.15,-0.9,8.23,50,Rain,light intensity shower rain
1542736800,0,6.12,-1.3,8.75,60,Rain,light intensity shower rain
1542740400,0,5.74,-1.39,8.23,50,Rain,proximity shower rain
1542744000,0,6.02,-1.06,8.23,60,Rain,light intensity shower rain
1542747600,0,5.27,-0.86,6.69,80,Rain,light intensity shower rain
1542751200,0,5.62,0.09,6.17,90,Rain,light intensity shower rain
1542754800,0,5.92,0.8,5.14,80,Clouds,scattered clouds
1542758400,0,5.59,0.05,5.66,90,Rain,light intensity shower rain
1542762000,0,5.18,0.12,5.14,70,Rain,light intensity shower rain
1542765600,0,4.78,1.45,3.09,360,Rain,light intensity shower rain
1542769200,0,5.12,1.3,3.6,40,Rain,light rain
1542772800,0,5.4,0.37,5.14,30,Rain,light rain
1542776400,0,5.43,-0.31,6.17,40,Rain,light rain
1542780000,0,5.39,1.08,4.12,70,Rain,light rain
1542783600,0,4.61,-0.75,5.66,100,Rain,light rain
1542787200,0,4.22,0.95,2.57,100,Rain,light rain
1542790800,0,4.2,-0.51,4.63,90,Clouds,broken clouds
1542794400,0,4.26,0.64,3.09,60,Rain,moderate rain
1542798000,0,4.61,-0.03,4.63,130,Rain,moderate rain
1542801600,0,4.26,-0.44,4.63,150,Rain,light rain
1542805200,0,4.29,-0.76,5.14,150,Rain,light rain
1542808800,0,5.03,0.48,4.12,150,Clouds,broken clouds
1542812400,0,5.08,0.0,5.14,150,Rain,light intensity shower rain
1542816000,0,4.38,0.06,4.12,150,Clouds,broken clouds
1542819600,0,4.44,-2.56,7.72,150,Rain,light intensity shower rain
1542823200,0,4.85,-0.99,6.17,160,Rain,light rain
1542826800,0,4.87,1.19,3.09,160,Rain,light rain
1542830400,0,4.49,1.99,1.54,0,Clouds,broken clouds
1542834000,0,5.39,-0.54,6.17,140,Clouds,broken clouds
1542837600,0,5.76,0.97,4.63,130,Clouds,broken clouds
1542841200,0,6.57,1.57,5.14,130,Clouds,broken clouds
1542844800,0,6.62,1.63,5.14,130,Clouds,broken clouds
1542848400,0,6.7,1.36,5.66,130,Clouds,broken clouds
1542852000,0,7.11,2.21,5.14,130,Clouds,broken clouds
1542855600,0,7.47,2.27,5.66,120,Clouds,broken clouds
1542859200,0,6.76,1.43,5.66,130,Clouds,broken clouds
1542862800,0,7.03,2.11,5.14,130,Clouds,broken clouds
1542866400,0,6.97,2.6,4.63,130,Clouds,broken clouds
1542870000,0,6.91,2.52,4.12,140,Clouds,broken clouds
1542873600,0,6.44,2.33,3.6,130,Clouds,broken clouds
1542877200,0,6.77,1.64,5.14,110,Clouds,scattered clouds
1542880800,0,6.81,2.21,4.63,120,Clouds,broken clouds
1542884400,0,6.89,2.86,3.6,120,Clouds,broken clouds
1542888000,0,7.2,1.95,5.66,90,Clouds,scattered clouds
1542891600,0,7.19,3.21,3.6,130,Clouds,broken clouds
1542895200,0,6.49,2.39,3.6,120,Clouds,broken clouds
1542898800,0,6.43,1.96,4.12,100,Clouds,scattered clouds
1542902400,0,5.53,1.61,3.6,90,Clouds,scattered clouds
1542906000,0,5.1,1.28,3.09,80,Clouds,scattered clouds
1542909600,0,4.43,-1.1,5.14,80,Clouds,few clouds
1542913200,0,4.0,-1.63,5.66,90,Clouds,few clouds
1542916800,0,4.4,-0.44,4.63,90,Clouds,few clouds
1542920400,0,3.25,-1.57,4.12,90,Clouds,few clouds
1542924000,0,2.95,-1.4,3.6,110,Clouds,few clouds
1542927600,0,3.02,-1.32,3.6,100,Clouds,scattered clouds
1542931200,0,4.72,0.12,4.12,110,Clouds,scattered clouds
1542934800,0,4.71,-0.25,4.63,110,Clouds,scattered clouds
1542938400,0,5.08,0.54,4.12,100,Clouds,scattered clouds
1542942000,0,4.65,-0.51,5.14,100,Clouds,scattered clouds
1542945600,0,5.12,0.95,3.6,110,Clouds,scattered clouds
1542949200,0,4.77,1.43,2.57,110,Clouds,broken clouds
1542952800,0,5.23,0.71,4.12,80,Clouds,broken clouds
1542956400,0,5.18,0.3,4.63,90,Clouds,broken clouds
1542960000,0,5.22,-0.01,5.14,90,Clouds,scattered clouds
1542963600,0,5.24,0.01,5.14,80,Clouds,scattered clouds
1542967200,0,6.1,1.73,4.12,80,Clouds,scattered clouds
1542970800,0,7.01,1.92,5.14,90,Clouds,broken clouds
1542974400,0,7.0,1.91,5.14,90,Clouds,broken clouds
1542978000,0,7.01,2.8,4.12,90,Clouds,broken clouds
1542981600,0,7.01,2.64,4.63,90,Drizzle,light intensity drizzle
1542985200,0,7.56,2.95,5.14,90,Clouds,broken clouds
1542988800,0,7.56,3.3,4.63,80,Clouds,broken clouds
1542992400,0,7.95,4.13,4.12,90,Clouds,broken clouds
1542996000,0,7.99,4.9,3.09,90,Clouds,broken clouds
1542999600,0,8.0,4.91,3.09,110,Drizzle,light intensity drizzle
1543003200,0,7.99,5.26,2.57,80,Clouds,broken clouds
1543006800,0,8.38,3.94,5.14,80,Clouds,broken clouds
1543010400,0,7.95,3.99,4.63,80,Clouds,broken clouds
1543014000,0,7.88,4.77,3.09,90,Clouds,broken clouds
1543017600,0,7.85,4.37,3.6,70,Clouds,broken clouds
1543021200,0,7.85,4.37,3.6,60,Clouds,broken clouds
1543024800,0,7.39,4.38,3.09,60,Clouds,broken clouds
1543028400,0,7.94,3.76,4.63,80,Clouds,broken clouds
1543032000,0,7.98,3.6,4.63,80,Clouds,broken clouds
1543035600,0,7.99,3.97,4.12,80,Clouds,broken clouds
1543039200,0,6.67,2.43,4.63,60,Clouds,broken clouds
1543042800,0,7.58,4.05,3.6,80,Clouds,broken clouds
1543046400,0,8.02,3.5,5.14,80,Clouds,broken clouds
1543050000,0,8.02,3.5,5.14,90,Clouds,broken clouds
1543053600,0,8.87,2.87,7.2,90,Clouds,broken clouds
1543057200,0,8.43,3.28,6.17,100,Clouds,broken clouds
1543060800,0,8.88,3.05,6.69,90,Clouds,broken clouds
1543064400,0,8.87,3.21,6.17,90,Clouds,broken clouds
1543068000,0,8.86,3.39,6.17,80,Clouds,broken clouds
1543071600,0,8.83,3.71,5.66,80,Clouds,broken clouds
1543075200,0,8.01,2.56,6.17,70,Clouds,broken clouds
1543078800,0,7.98,2.34,6.17,80,Clouds,broken clouds
1543082400,0,7.97,2.33,6.17,70,Clouds,broken clouds
1543086000,0,7.96,2.68,5.66,70,Clouds,broken clouds
1543089600,0,7.89,2.96,5.14,70,Clouds,broken clouds
1543093200,0,7.88,3.3,4.63,70,Clouds,broken clouds
1543096800,0,7.95,3.74,4.12,70,Clouds,broken clouds
1543100400,0,7.84,4.33,3.09,80,Clouds,broken clouds
1543104000,0,7.8,3.93,3.6,80,Clouds,broken clouds
1543107600,0,7.33,3.18,4.12,90,Clouds,broken clouds
1543111200,0,5.59,1.5,3.6,80,Clouds,broken clouds
1543114800,0,5.15,0.61,4.63,60,Rain,light intensity shower rain
1543118400,0,6.05,1.86,4.12,30,Clouds,scattered clouds
1543122000,0,5.65,1.2,4.12,40,Clouds,broken clouds
1543125600,0,4.75,0.32,4.12,30,Clouds,broken clouds
1543129200,0,5.99,2.69,2.57,70,Rain,light intensity shower rain
1543132800,0,5.98,0.7,5.66,60,Rain,light intensity shower rain
1543136400,0,5.94,1.2,5.14,40,Rain,shower rain
1543140000,0,5.68,3.04,2.06,40,Rain,proximity shower rain
1543143600,0,7.01,2.8,4.12,100,Rain,proximity shower rain
1543147200,0,7.44,1.34,6.69,100,Rain,proximity shower rain
1543150800,0,7.83,2.17,6.17,110,Rain,light intensity shower rain
1543154400,0,7.82,1.62,6.69,100,Clouds,broken clouds
1543158000,0,7.35,2.13,5.66,100,Clouds,broken clouds
1543161600,0,7.01,1.56,5.66,90,Clouds,scattered clouds
1543165200,0,7.02,1.57,5.66,80,Clouds,scattered clouds
1543168800,0,7.02,1.93,5.66,70,Rain,light intensity shower rain
1543172400,0,6.54,0.28,7.2,80,Rain,light intensity shower rain
1543176000,0,5.67,1.95,3.6,110,Rain,light intensity shower rain
1543179600,0,5.28,1.14,3.6,110,Clouds,broken clouds
1543183200,0,4.76,1.06,3.09,110,Clouds,broken clouds
1543186800,0,5.07,1.42,3.09,100,Clouds,broken clouds
1543190400,0,4.7,0.99,3.09,110,Clouds,broken clouds
1543194000,0,4.7,1.52,2.57,110,Clouds,broken clouds
1543197600,0,5.52,2.31,2.57,110,Clouds,broken clouds
1543201200,0,6.0,2.33,3.09,120,Clouds,broken clouds
1543204800,0,5.01,0.99,3.6,100,Clouds,broken clouds
1543208400,0,5.48,1.94,2.57,110,Clouds,broken clouds
1543212000,0,5.03,1.37,3.09,110,Clouds,broken clouds
1543215600,0,5.08,1.8,2.57,120,Clouds,broken clouds
1543219200,0,5.07,1.78,2.57,100,Clouds,broken clouds
1543222800,0,5.53,1.61,3.6,110,Clouds,broken clouds
1543226400,0,6.98,3.69,2.57,130,Clouds,broken clouds
1543230000,0,7.44,4.06,2.57,130,Clouds,broken clouds
1543233600,0,7.93,4.08,3.6,170,Clouds,broken clouds
1543237200,0,8.08,4.22,3.1,140,Clouds,broken clouds
1543240800,0,7.25,1.28,6.7,160,Rain,light intensity shower rain
1543244400,0,7.01,3.85,2.1,150,Clouds,broken clouds
1543248000,0,6.53,3.33,2.06,160,Clouds,broken clouds
1543251600,0,5.93,2.25,3.09,140,Clouds,broken clouds
1543255200,0,5.94,1.93,3.09,150,Clouds,broken clouds
1543258800,0,4.67,1.87,1.54,0,Clouds,broken clouds
1543262400,0,4.7,1.18,2.57,150,Clouds,broken clouds
1543266000,0,5.61,2.39,2.1,140,Clouds,broken clouds
1543269600,0,6.04,0.76,5.14,150,Clouds,scattered clouds
1543273200,0,6.94,1.12,6.17,150,Clouds,scattered clouds
1543276800,0,7.4,1.49,6.17,140,Clouds,broken clouds
1543280400,0,7.5,1.44,6.17,150,Clouds,broken clouds
1543284000,0,7.53,1.64,6.17,140,Clouds,broken clouds
1543287600,0,7.92,1.55,7.2,140,Clouds,broken clouds
1543291200,0,7.55,0.57,8.23,140,Rain,light rain
1543294800,0,7.5,0.2,9.26,130,Clouds,broken clouds
1543298400,0,7.52,0.22,9.26,130,Clouds,broken clouds
1543302000,0,8.01,-0.12,10.29,140,Rain,light rain
1543305600,0,8.04,0.13,10.29,140,Rain,light rain
1543309200,0,8.48,-0.05,11.32,140,Rain,light rain
1543312800,0,8.57,-0.66,12.35,130,Rain,light rain
1543316400,0,9.08,1.06,10.8,140,Rain,light rain
1543320000,0,9.4,5.02,5.7,160,Clouds,broken clouds
1543323600,0,9.04,3.77,6.2,230,Rain,light rain
1543327200,0,8.15,3.69,5.1,240,Clouds,scattered clouds
1543330800,0,8.13,4.01,4.6,240,Clouds,scattered clouds
1543334400,0,7.23,3.63,3.6,230,Clouds,scattered clouds
1543338000,0,7.59,4.55,2.6,200,Clouds,broken clouds
1543341600,0,7.53,4.13,3.1,200,Clouds,broken clouds
1543345200,0,7.16,3.34,3.6,160,Clouds,broken clouds
1543348800,0,7.61,3.88,3.6,160,Clouds,overcast clouds
1543352400,0,8.15,4.66,3.1,160,Clouds,broken clouds
1543356000,0,8.59,5.05,3.6,140,Clouds,broken clouds
1543359600,0,9.1,4.61,5.1,160,Rain,light rain
1543363200,0,9.1,2.57,7.7,160,Clouds,broken clouds
1543366800,0,8.82,1.09,10.3,150,Rain,light rain
1543370400,0,9.85,3.06,9.3,150,Rain,light rain
1543374000,0,10.89,6.54,6.2,140,Clouds,broken clouds
1543377600,0,11.9,8.32,5.1,140,Clouds,broken clouds
1543381200,0,12.85,10.58,3.6,140,Clouds,broken clouds
1543384800,0,13.33,9.38,6.2,170,Clouds,broken clouds
1543388400,0,13.32,9.01,6.7,160,Clouds,broken clouds
1543392000,0,13.79,9.36,6.7,150,Drizzle,light intensity drizzle
1543395600,0,14.25,9.28,7.2,160,Drizzle,light intensity drizzle
1543399200,0,13.89,7.35,9.3,170,Clouds,broken clouds
1543402800,0,13.83,9.06,7.2,190,Clouds,broken clouds
1543406400,0,13.44,4.27,12.9,190,Clouds,broken clouds
1543410000,0,13.39,3.86,13.4,200,Clouds,broken clouds
1543413600,0,12.99,5.07,11.3,200,Rain,light rain
1543417200,0,12.59,6.26,9.3,210,Rain,light rain
1543420800,0,11.14,6.25,6.7,240,Rain,light rain
1543424400,0,11.0,5.46,7.2,220,Clouds,broken clouds
1543428000,0,10.54,4.13,7.7,230,Clouds,broken clouds
1543431600,0,9.61,3.92,6.7,220,Clouds,broken clouds
1543435200,0,9.97,4.5,6.2,210,Clouds,broken clouds
1543438800,0,9.05,3.56,6.2,200,Clouds,broken clouds
1543442400,0,9.01,3.86,5.7,200,Clouds,broken clouds
1543446000,0,8.61,3.03,6.2,200,Clouds,broken clouds
1543449600,0,9.02,3.87,5.7,190,Clouds,overcast clouds
1543453200,0,9.52,3.96,6.2,190,Rain,light rain
1543456800,0,9.47,5.88,3.6,160,Rain,light rain
1543460400,0,9.08,5.87,3.6,160,Rain,light rain
1543464000,0,8.63,4.97,4.1,160,Rain,light rain
1543467600,0,8.06,6.66,1.0,0,Rain,moderate rain
1543471200,0,7.98,5.44,2.6,360,Rain,moderate rain
1543474800,0,7.0,3.78,3.6,320,Rain,light rain
1543478400,0,6.09,0.98,5.7,300,Drizzle,light intensity drizzle rain
1543482000,0,6.1,1.0,5.7,270,Rain,light rain
