dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1483758000,2017-01-07 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.44,7.17,8.81,10,1031,,,100,3.1,280,,,,,75,803,Clouds,broken clouds,04n
1483761600,2017-01-07 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.41,6.51,8.57,10,1031,,,93,3.6,280,,,,,75,803,Clouds,broken clouds,04n
1483765200,2017-01-07 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.82,7.83,8.37,10,1031,,,87,2.1,270,,,,,75,803,Clouds,broken clouds,04n
1483768800,2017-01-07 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.31,6.38,7.92,10,1031,,,93,3.6,260,,,,,75,803,Clouds,broken clouds,04n
1483772400,2017-01-07 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.28,6.61,7.74,10,1031,,,100,3.6,270,,,,,75,300,Drizzle,light intensity drizzle,09n
1483776000,2017-01-07 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.93,5.91,8.07,9,1031,,,93,3.6,260,,,,,75,803,Clouds,broken clouds,04n
1483779600,2017-01-07 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.26,7.02,7.77,10,1032,,,93,2.6,250,,,,,75,803,Clouds,broken clouds,04d
1483783200,2017-01-07 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.18,6.84,7.52,10,1032,,,100,3.1,240,,,,,75,803,Clouds,broken clouds,04d
1483786800,2017-01-07 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.7,7.22,8.09,10,1032,,,93,3.1,270,,,,,75,803,Clouds,broken clouds,04d
1483790400,2017-01-07 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.2,8.3,8.9,11,1032,,,87,2.1,250,,,,,75,803,Clouds,broken clouds,04d
1483794000,2017-01-07 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.27,7.33,9.29,11,1032,,,87,3.6,280,,,,,75,803,Clouds,broken clouds,04d
1483797600,2017-01-07 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.3,7.37,9.52,11,1031,,,87,3.6,280,,,,,75,803,Clouds,broken clouds,04d
1483801200,2017-01-07 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.31,8.08,9.59,11,1031,,,87,2.6,280,,,,,75,803,Clouds,broken clouds,04d
1483804800,2017-01-07 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.39,8.29,8.75,10,1031,,,93,1.02,216,,,,,75,803,Clouds,broken clouds,04d
1483808400,2017-01-07 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.34,8.59,8.44,10,1032,,,93,0.5,130,,,,,75,803,Clouds,broken clouds,04n
1483812000,2017-01-07 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.9,7.34,8,10,1032,,,93,1.5,140,,,,,75,803,Clouds,broken clouds,04n
1483815600,2017-01-07 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.52,6.46,8,9.19,1032,,,93,2.1,150,,,,,75,803,Clouds,broken clouds,04n
1483819200,2017-01-07 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.61,6.57,8,9.2,1032,,,93,2.1,190,,,,,75,803,Clouds,broken clouds,04n
1483822800,2017-01-07 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.46,7.03,8.75,10,1032,,,87,2.6,240,,,,,75,803,Clouds,broken clouds,04n
1483826400,2017-01-07 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.97,6.66,8.43,9.15,1032,,,93,2.6,240,,,,,75,803,Clouds,broken clouds,04n
1483830000,2017-01-07 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.99,6.69,8.59,9.23,1032,,,93,2.6,240,,,,,75,803,Clouds,broken clouds,04n
1483833600,2017-01-08 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.99,6.34,8.53,9.24,1031,,,93,3.1,230,,,,,75,300,Drizzle,light intensity drizzle,09n
1483837200,2017-01-08 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.47,4.64,7.95,9.09,1031,,,93,4.6,250,,,,,75,300,Drizzle,light intensity drizzle,09n
1483840800,2017-01-08 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.04,3.77,7.56,8.86,1031,,,93,5.1,260,,,,,75,300,Drizzle,light intensity drizzle,09n
1483844400,2017-01-08 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.01,4.43,7.33,8.66,1031,,,93,4.1,260,,,,,75,803,Clouds,broken clouds,04n
1483848000,2017-01-08 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.97,5.08,6.99,8.52,1031,,,93,3.1,250,,,,,75,300,Drizzle,light intensity drizzle,09n
1483851600,2017-01-08 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.95,4.71,6.98,8.27,1031,,,93,3.6,260,,,,,75,803,Clouds,broken clouds,04n
1483855200,2017-01-08 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.95,5.06,7.01,8.26,1031,,,93,3.1,250,,,,,75,300,Drizzle,light intensity drizzle,09n
1483858800,2017-01-08 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.98,4.99,7.34,8.39,1031,,,100,3.6,240,,,,,75,803,Clouds,broken clouds,04n
1483862400,2017-01-08 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.33,5.08,6.88,9,1031,,,100,4.1,240,,,,,75,803,Clouds,broken clouds,04n
1483866000,2017-01-08 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.2,6.95,7.24,10,1031,,,93,2.6,210,,,,,75,803,Clouds,broken clouds,04d
1483869600,2017-01-08 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.72,7.94,7.86,10,1032,,,93,2.1,180,,,,,75,803,Clouds,broken clouds,04d
1483873200,2017-01-08 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.8,7.34,8.41,10,1032,,,93,3.1,230,,,,,75,803,Clouds,broken clouds,04d
1483876800,2017-01-08 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.87,5.61,8.87,10,1031,,,93,5.7,250,,,,,75,803,Clouds,broken clouds,04d
1483880400,2017-01-08 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.32,5.82,9.41,11,1030,,,93,6.2,250,,,,,75,803,Clouds,broken clouds,04d
1483884000,2017-01-08 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.38,7.02,9.84,11,1030,,,93,4.6,240,,,,,75,803,Clouds,broken clouds,04d
1483887600,2017-01-08 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.86,7.72,10.04,11,1029,,,87,4.1,210,,,,,75,803,Clouds,broken clouds,04d
1483891200,2017-01-08 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.84,7.34,9.87,11,1029,,,87,4.6,220,,,,,75,803,Clouds,broken clouds,04d
1483894800,2017-01-08 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.43,7.18,9.57,11,1028,,,87,4.1,220,,,,,75,803,Clouds,broken clouds,04n
1483898400,2017-01-08 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.42,7.52,9.42,11,1028,,,87,3.6,210,,,,,75,803,Clouds,broken clouds,04n
1483902000,2017-01-08 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.34,7.32,9.28,11,1028,,,93,4.1,200,,,,,75,803,Clouds,broken clouds,04n
1483905600,2017-01-08 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.39,6.78,9.06,11,1027,,,87,4.6,200,,,,,75,803,Clouds,broken clouds,04n
1483909200,2017-01-08 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.95,6.24,9.47,10,1026,,,87,4.6,200,,,,,75,803,Clouds,broken clouds,04n
1483912800,2017-01-08 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.5,3.98,8.65,10,1024,,,81,6.7,210,,,,,75,803,Clouds,broken clouds,04n
1483916400,2017-01-08 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.83,4.38,8.45,10,1024,,,81,6.7,220,,,,,75,803,Clouds,broken clouds,04n
1483920000,2017-01-09 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9,2.32,8.81,9.27,1022,,,81,8.2,220,,,,,75,803,Clouds,broken clouds,04n
1483923600,2017-01-09 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9,2.32,8.89,9.24,1021,,,81,8.2,220,,,,,75,803,Clouds,broken clouds,04n
1483927200,2017-01-09 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.41,1.51,8.24,10,1019,,,76,9.8,220,,,,,75,803,Clouds,broken clouds,04n
1483930800,2017-01-09 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.96,1.16,8.51,9.04,1017,,,81,9.8,210,,,,,75,803,Clouds,broken clouds,04n
1483934400,2017-01-09 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.94,1.36,8.22,9,1016,,,87,9.8,220,,,,,75,500,Rain,light rain,10n
1483938000,2017-01-09 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.96,2.85,8.27,9.05,1014,,,87,7.7,210,,,,,75,803,Clouds,broken clouds,04n
1483941600,2017-01-09 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.98,0.71,8.4,9.23,1013,,,87,10.8,220,,,,,75,500,Rain,light rain,10n
1483945200,2017-01-09 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.85,-0.27,6,9.38,1014,,,93,8.8,290,,,,,75,500,Rain,light rain,10n
1483948800,2017-01-09 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.45,0.49,6,9.26,1014,,,86,6.7,250,,,,,75,803,Clouds,broken clouds,04n
1483952400,2017-01-09 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.3,1.02,6,8.76,1014,,,86,5.7,240,,,,,75,803,Clouds,broken clouds,04d
1483956000,2017-01-09 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.16,0.5,6,7.8,1014,,,86,6.2,240,,,,,20,801,Clouds,few clouds,02d
1483959600,2017-01-09 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.11,-2.08,5.98,7.3,1013,,,86,9.8,260,,,,,40,802,Clouds,scattered clouds,03d
1483963200,2017-01-09 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.99,-1.75,6.4,7.35,1013,,,75,10.3,260,,,,,20,801,Clouds,few clouds,02d
1483966800,2017-01-09 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7,-1.73,6.47,7.46,1013,,,75,10.3,250,,,,,20,801,Clouds,few clouds,02d
1483970400,2017-01-09 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7,-1.03,6.53,7.39,1012,,,75,9.3,250,,,,,20,801,Clouds,few clouds,02d
1483974000,2017-01-09 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.53,-1.23,5.57,7.19,1011,,,75,8.8,250,,,,,40,802,Clouds,scattered clouds,03d
1483977600,2017-01-09 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.03,-0.16,5.19,7.04,1011,,,81,6.7,250,,,,,40,802,Clouds,scattered clouds,03d
1483981200,2017-01-09 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.01,-0.88,5.08,6.93,1011,,,81,7.7,250,,,,,40,802,Clouds,scattered clouds,03n
1483984800,2017-01-09 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.6,-0.31,4.85,6.8,1011,,,81,6.2,250,,,,,75,803,Clouds,broken clouds,04n
1483988400,2017-01-09 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.13,-3.06,4.62,6.69,1011,,,80,9.3,250,,,,,40,802,Clouds,scattered clouds,03n
1483992000,2017-01-09 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.76,-2.37,4,6.71,1011,,,80,7.7,240,,,,,40,802,Clouds,scattered clouds,03n
1483995600,2017-01-09 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.16,-3.72,4.92,6.85,1011,,,80,10.3,250,,,,,40,802,Clouds,scattered clouds,03n
1483999200,2017-01-09 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.19,-3.69,5,6.93,1010,,,80,10.3,250,,,,,40,802,Clouds,scattered clouds,03n
1484002800,2017-01-09 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.17,-3.71,4.91,6.89,1009,,,80,10.3,260,,,,,40,802,Clouds,scattered clouds,03n
1484006400,2017-01-10 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.16,-3.72,4.83,6.82,1010,,,80,10.3,260,,,,,20,801,Clouds,few clouds,02n
1484010000,2017-01-10 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.18,-3,5,6.9,1010,,,80,9.3,260,,,,,20,801,Clouds,few clouds,02n
1484013600,2017-01-10 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.19,-2.99,5,6.94,1010,,,80,9.3,270,,,,,20,801,Clouds,few clouds,02n
1484017200,2017-01-10 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.65,-1.65,5,6.95,1011,,,81,8.2,260,,,,,75,803,Clouds,broken clouds,04n
1484020800,2017-01-10 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.66,-2.06,5,7,1011,,,81,8.8,260,,,,,75,803,Clouds,broken clouds,04n
1484024400,2017-01-10 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.22,-2.18,5,7.03,1011,,,80,8.2,270,,,,,75,803,Clouds,broken clouds,04n
1484028000,2017-01-10 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.62,-1.37,5,7.13,1011,,,80,7.7,260,,,,,40,802,Clouds,scattered clouds,03n
1484031600,2017-01-10 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.1,-0.78,5.73,7.25,1011,,,81,7.7,260,,,,,75,803,Clouds,broken clouds,04n
1484035200,2017-01-10 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7,0.28,6.33,7.6,1011,,,81,7.7,260,,,,,75,803,Clouds,broken clouds,04n
1484038800,2017-01-10 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.08,-0.69,6.86,8,1011,,,93,9.8,270,,,,,75,803,Clouds,broken clouds,04d
1484042400,2017-01-10 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.99,1.32,7.4,8.43,1011,,,87,8.2,260,,,,,75,803,Clouds,broken clouds,04d
1484046000,2017-01-10 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.06,1.2,7.87,8.79,1011,,,93,8.8,250,,,,,75,803,Clouds,broken clouds,04d
1484049600,2017-01-10 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.02,4.2,8.97,9.39,1010,,,93,6.2,240,,,,,75,300,Drizzle,light intensity drizzle,09d
1484053200,2017-01-10 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.97,2.16,9.66,10,1010,,,93,10.8,260,,,,,75,803,Clouds,broken clouds,04d
1484056800,2017-01-10 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10,1.37,9.74,10.18,1010,,,81,11.3,270,,,,,20,801,Clouds,few clouds,02d
1484060400,2017-01-10 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10,3.12,9.75,10.14,1010,,,81,8.8,280,,,,,75,803,Clouds,broken clouds,04d
1484064000,2017-01-10 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.97,4,9.43,10,1010,,,76,7.2,270,,,,,75,803,Clouds,broken clouds,04d
1484067600,2017-01-10 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.06,2.75,8.75,9.79,1011,,,81,7.7,280,,,,,20,801,Clouds,few clouds,02n
1484071200,2017-01-10 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.21,1.17,8,9.66,1011,,,87,8.8,260,,,,,20,801,Clouds,few clouds,02n
1484074800,2017-01-10 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.21,0.82,8,9.65,1011,,,87,9.3,250,,,,,20,801,Clouds,few clouds,02n
1484078400,2017-01-10 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.08,1.88,9,9.79,1011,,,87,9.3,250,,,,,75,803,Clouds,broken clouds,04n
1484082000,2017-01-10 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.18,3.35,9,10.21,1010,,,93,7.7,240,,,,,75,803,Clouds,broken clouds,04n
1484085600,2017-01-10 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.44,3.75,10,11,1009,,,100,9.8,250,,,,,75,300,Drizzle,light intensity drizzle,09n
1484089200,2017-01-10 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.89,3.06,10.09,11,1009,,,87,10.8,250,,,,,75,803,Clouds,broken clouds,04n
1484092800,2017-01-11 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.41,0.65,9.35,11,1008,,,87,13.4,250,,,,,75,803,Clouds,broken clouds,04n
1484096400,2017-01-11 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.82,0.46,9.56,11,1008,,,87,14.4,260,,,,,75,803,Clouds,broken clouds,04n
1484100000,2017-01-11 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10.87,0.05,9.92,11,1008,,,76,14.4,270,,,,,75,803,Clouds,broken clouds,04n
1484103600,2017-01-11 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,10,-0.66,9.54,10.37,1008,,,76,13.9,270,,,,,75,803,Clouds,broken clouds,04n
1484107200,2017-01-11 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,9.05,-0.97,8.82,9.72,1009,,,70,12.4,280,,,,,75,803,Clouds,broken clouds,04n
1484110800,2017-01-11 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,8.08,-0.46,7.94,8.9,1009,,,75,10.3,270,,,,,75,803,Clouds,broken clouds,04n
1484114400,2017-01-11 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.65,-2.61,7,8.55,1010,,,70,12.4,270,,,,,40,802,Clouds,scattered clouds,03n
1484118000,2017-01-11 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.16,-3.53,7,8.37,1010,,,70,12.9,280,,,,,75,803,Clouds,broken clouds,04n
1484121600,2017-01-11 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.25,-3.81,6,7.96,1011,,,70,11.8,280,,,,,20,801,Clouds,few clouds,02n
1484125200,2017-01-11 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.18,-3.55,6,7.56,1012,,,70,11.3,270,,,,,75,803,Clouds,broken clouds,04d
1484128800,2017-01-11 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.16,-3.37,6,7.46,1014,,,65,10.8,270,,,,,75,803,Clouds,broken clouds,04d
1484132400,2017-01-11 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.17,-4.48,6,7.51,1013,,,65,12.4,280,,,,,20,801,Clouds,few clouds,02d
1484136000,2017-01-11 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.65,-4.1,6,7.59,1014,,,60,12.4,280,,,,,40,802,Clouds,scattered clouds,03d
1484139600,2017-01-11 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,7.01,-3.1,6.51,7.48,1014,,,65,11.8,270,,,,,40,802,Clouds,scattered clouds,03d
1484143200,2017-01-11 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.53,-2.79,6,7.38,1014,,,70,10.8,280,,,,,40,802,Clouds,scattered clouds,03d
1484146800,2017-01-11 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.15,-4.66,6,7.38,1014,,,60,12.4,280,,,,,40,802,Clouds,scattered clouds,03d
1484150400,2017-01-11 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,6.08,-3.47,5.76,7.08,1014,,,65,10.8,270,,,,,40,802,Clouds,scattered clouds,03d
1484154000,2017-01-11 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,5.15,-3.33,4.91,6.62,1015,,,70,9.3,270,,,,,20,801,Clouds,few clouds,02n
1484157600,2017-01-11 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.27,-4.19,4,6.36,1014,,,75,9.3,260,,,,,20,801,Clouds,few clouds,02n
1484161200,2017-01-11 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.23,-4.1,4,6.16,1014,,,80,9.3,260,,,,,20,801,Clouds,few clouds,02n
1484164800,2017-01-11 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.23,-3.33,4,6.04,1014,,,80,8.2,250,,,,,75,803,Clouds,broken clouds,04n
1484168400,2017-01-11 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.22,-3.48,4,5.98,1014,,,75,8.2,260,,,,,40,802,Clouds,scattered clouds,03n
1484172000,2017-01-11 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.56,-3.37,4,5.81,1014,,,80,8.8,250,,,,,75,803,Clouds,broken clouds,04n
1484175600,2017-01-11 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.18,-4.16,4,5.75,1013,,,80,9.3,250,,,,,75,803,Clouds,broken clouds,04n
1484179200,2017-01-12 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.64,-3.77,4,5.75,1013,,,75,9.3,250,,,,,75,803,Clouds,broken clouds,04n
1484182800,2017-01-12 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.13,-3.45,3.9,5.44,1012,,,80,8.2,250,,,,,75,803,Clouds,broken clouds,04n
1484186400,2017-01-12 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.08,-3.15,3.6,5.17,1011,,,80,7.7,250,,,,,75,803,Clouds,broken clouds,04n
1484190000,2017-01-12 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,4.03,-2.51,3.33,4.88,1011,,,80,6.7,240,,,,,75,500,Rain,light rain,10n
1484193600,2017-01-12 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.98,-2.06,3.03,4.65,1010,,,86,6.2,250,,,,,75,500,Rain,light rain,10n
1484197200,2017-01-12 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.11,-4.46,2.76,4.38,1009,,,86,8.2,260,,,,,75,500,Rain,light rain,10n
1484200800,2017-01-12 06:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.07,-2.58,2.59,4.13,1008,,,93,5.7,250,,,,,75,500,Rain,light rain,10n
1484204400,2017-01-12 07:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.05,-2.61,2.51,3.97,1007,,,93,5.7,260,,,,,75,500,Rain,light rain,10n
1484208000,2017-01-12 08:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.01,-3.18,2.21,3.81,1006,,,86,6.2,260,,,,,75,500,Rain,light rain,10n
1484211600,2017-01-12 09:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.13,-4.03,1.95,3.55,1005,,,93,6.2,240,,,,,75,803,Clouds,broken clouds,04d
1484215200,2017-01-12 10:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.1,-4.41,1.52,3.56,1005,,,93,6.7,240,,,,,75,803,Clouds,broken clouds,04d
1484218800,2017-01-12 11:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.08,-6.07,1.44,3.44,1004,,,86,8.8,260,,,,,75,803,Clouds,broken clouds,04d
1484222400,2017-01-12 12:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.12,-4.74,1.65,3.57,1003,,,93,7.2,250,,,,,75,803,Clouds,broken clouds,04d
1484226000,2017-01-12 13:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.01,-4.73,2.15,3.81,1003,,,80,8.2,270,,,,,75,803,Clouds,broken clouds,04d
1484229600,2017-01-12 14:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,3.01,-4.53,2.21,3.81,1002,,,74,7.7,280,,,,,20,801,Clouds,few clouds,02d
1484233200,2017-01-12 15:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.08,-7.05,1.42,3.37,1001,,,74,9.8,270,,,,,20,801,Clouds,few clouds,02d
1484236800,2017-01-12 16:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.04,-5.62,1.17,3.16,1001,,,74,7.7,270,,,,,20,801,Clouds,few clouds,02d
1484240400,2017-01-12 17:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.17,-6.47,0.75,3.06,1001,,,80,7.7,260,,,,,40,802,Clouds,scattered clouds,03n
1484244000,2017-01-12 18:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.16,-9,0.68,3.06,1000,,,80,11.3,260,,,,,40,802,Clouds,scattered clouds,03n
1484247600,2017-01-12 19:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.33,-7.93,0,3.03,1000,,,92,8.8,250,,,,,75,803,Clouds,broken clouds,04n
1484251200,2017-01-12 20:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.21,-8.31,0.97,3.33,1000,,,93,10.8,250,,,,,75,500,Rain,light rain,10n
1484254800,2017-01-12 21:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.29,-6.81,1,3.5,1001,,,93,8.8,290,,,,,75,803,Clouds,broken clouds,04n
1484258400,2017-01-12 22:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,2.15,-7.39,1.88,3.72,1003,,,86,10.8,320,,,,,75,803,Clouds,broken clouds,04n
1484262000,2017-01-12 23:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.31,-6.37,1,3.79,1006,,,93,8.2,310,,,,,75,803,Clouds,broken clouds,04n
1484265600,2017-01-13 00:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,1.27,-5.52,1,3.55,1008,,,86,6.7,320,,,,,40,802,Clouds,scattered clouds,03n
1484269200,2017-01-13 01:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.39,-7.09,0,3.31,1009,,,92,7.7,280,,,,,20,801,Clouds,few clouds,02n
1484272800,2017-01-13 02:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.38,-7.87,0,3.27,1011,,,92,8.8,280,,,,,20,801,Clouds,few clouds,02n
1484276400,2017-01-13 03:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.35,-6.79,0,3.11,1012,,,92,7.2,270,,,,,20,801,Clouds,few clouds,02n
1484280000,2017-01-13 04:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.79,-6.89,0,3.06,1012,,,80,7.7,280,,,,,20,801,Clouds,few clouds,02n
1484283600,2017-01-13 05:00:00 +0000 UTC,0,Dublin,53.349805,-6.26031,0.34,-7.27,0,3.12,1013,,,86,7.7,280,,,,,20,801,Clouds,few clouds,02n
